locus_tag	ftype	length_bp	gene	EC_number	COG	product
GIAELINL_00830	CDS	405				hypothetical protein
GIAELINL_00831	CDS	225	sasP-C_1			Small, acid-soluble spore protein C
GIAELINL_00832	CDS	411				hypothetical protein
GIAELINL_00833	CDS	987	trpS	6.1.1.2		Tryptophan--tRNA ligase
GIAELINL_00834	CDS	171				hypothetical protein
GIAELINL_00835	CDS	225				Small, acid-soluble spore protein alpha
GIAELINL_00836	CDS	270				hypothetical protein
GIAELINL_00837	CDS	612				hypothetical protein
GIAELINL_00838	CDS	453	cwlJ		COG3773	Cell wall hydrolase CwlJ
GIAELINL_00839	CDS	873	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
GIAELINL_00840	CDS	609				hypothetical protein
GIAELINL_00841	CDS	924				hypothetical protein
GIAELINL_00842	CDS	258				hypothetical protein
GIAELINL_00843	CDS	330				hypothetical protein
GIAELINL_00844	CDS	657				hypothetical protein
GIAELINL_00845	CDS	804	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
GIAELINL_00846	CDS	372	rnmV_1	3.1.26.8		Ribonuclease M5
GIAELINL_00847	CDS	1254				hypothetical protein
GIAELINL_00848	CDS	474				hypothetical protein
GIAELINL_00849	CDS	1155				hypothetical protein
GIAELINL_00850	CDS	2592	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
GIAELINL_00851	CDS	1011				hypothetical protein
GIAELINL_00852	CDS	1860				hypothetical protein
GIAELINL_00853	CDS	1227	rssB_4			Regulator of RpoS
GIAELINL_00854	CDS	1071	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
GIAELINL_00855	CDS	1551	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GIAELINL_00856	CDS	1164	xylH_1		COG4214	Xylose transport system permease protein XylH
GIAELINL_00857	CDS	750	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
GIAELINL_00858	CDS	417				hypothetical protein
GIAELINL_00859	CDS	720				hypothetical protein
GIAELINL_00860	CDS	1617	murJ			lipid II flippase MurJ
GIAELINL_00861	CDS	204				hypothetical protein
GIAELINL_00862	CDS	345				hypothetical protein
GIAELINL_00863	CDS	1596				hypothetical protein
GIAELINL_00864	CDS	354				hypothetical protein
GIAELINL_00865	CDS	960	ctaA	1.3.-.-		Heme A synthase
GIAELINL_00866	CDS	702				hypothetical protein
GIAELINL_00867	CDS	768	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GIAELINL_00868	CDS	246	nfuA			Fe/S biogenesis protein NfuA
GIAELINL_00869	CDS	285				hypothetical protein
GIAELINL_00870	CDS	1104	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
GIAELINL_00871	CDS	354	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
GIAELINL_00872	CDS	663				hypothetical protein
GIAELINL_00873	CDS	456				hypothetical protein
GIAELINL_00874	CDS	1998				hypothetical protein
GIAELINL_00875	CDS	972	rbsB_2		COG1879	Ribose import binding protein RbsB
GIAELINL_00876	CDS	1467				hypothetical protein
GIAELINL_00877	CDS	699	rssB_5			Regulator of RpoS
GIAELINL_00878	CDS	831	rhaR_7			HTH-type transcriptional activator RhaR
GIAELINL_00879	CDS	1134	xylF		COG4213	D-xylose-binding periplasmic protein
GIAELINL_00880	CDS	1098	sbpA			Multiple sugar-binding periplasmic protein SbpA
GIAELINL_00881	CDS	1521	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GIAELINL_00882	CDS	1218	xylH_2		COG4214	Xylose transport system permease protein XylH
GIAELINL_00883	CDS	150				hypothetical protein
GIAELINL_00884	CDS	1134				hypothetical protein
GIAELINL_00885	CDS	216				hypothetical protein
GIAELINL_00886	CDS	1665				hypothetical protein
GIAELINL_00887	CDS	180				hypothetical protein
GIAELINL_00888	CDS	816				IS21 family transposase ISChy4
GIAELINL_00889	CDS	1206				hypothetical protein
GIAELINL_00890	CDS	222				hypothetical protein
GIAELINL_00891	CDS	1785			COG1132	putative ABC transporter ATP-binding/permease protein
GIAELINL_00892	CDS	2118	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GIAELINL_00893	CDS	1014	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
GIAELINL_00894	CDS	1416	cydA_1	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
GIAELINL_00895	CDS	153				hypothetical protein
GIAELINL_00896	CDS	690	walR_5		COG0745	Transcriptional regulatory protein WalR
GIAELINL_00897	CDS	1002	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
GIAELINL_00898	CDS	684	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
GIAELINL_00899	CDS	2616				hypothetical protein
GIAELINL_00900	CDS	552				hypothetical protein
GIAELINL_00901	CDS	756				IS21 family transposase IS643
GIAELINL_00902	CDS	1542				hypothetical protein
GIAELINL_00903	CDS	849				hypothetical protein
GIAELINL_00904	CDS	906				hypothetical protein
GIAELINL_00905	CDS	744				hypothetical protein
GIAELINL_00906	CDS	345				hypothetical protein
GIAELINL_00907	CDS	429				hypothetical protein
GIAELINL_00908	CDS	351				hypothetical protein
GIAELINL_00909	CDS	582				hypothetical protein
GIAELINL_00910	CDS	123				hypothetical protein
GIAELINL_00911	CDS	342				hypothetical protein
GIAELINL_00912	CDS	258				hypothetical protein
GIAELINL_00913	CDS	510				hypothetical protein
GIAELINL_00914	CDS	423				hypothetical protein
GIAELINL_00915	CDS	432				hypothetical protein
GIAELINL_00916	CDS	762	glcR		COG1349	HTH-type transcriptional repressor GlcR
GIAELINL_00917	CDS	654				hypothetical protein
GIAELINL_00918	CDS	507				hypothetical protein
GIAELINL_00919	CDS	240				hypothetical protein
GIAELINL_00920	CDS	1422	emrB			Multidrug export protein EmrB
GIAELINL_00921	CDS	1014	ccpA_3		COG1609	Catabolite control protein A
GIAELINL_00922	CDS	912	yteP_3		COG4209	putative multiple-sugar transport system permease YteP
GIAELINL_00923	CDS	888	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
GIAELINL_00924	CDS	1590				hypothetical protein
GIAELINL_00925	CDS	1986	lacZ_2	3.2.1.23		Beta-galactosidase
GIAELINL_00926	CDS	1446				hypothetical protein
GIAELINL_00927	CDS	804				IS481 family transposase ISChy3
GIAELINL_00928	CDS	1380				hypothetical protein
GIAELINL_00929	CDS	2949				hypothetical protein
GIAELINL_00930	CDS	888				IS1380 family transposase ISDre4
GIAELINL_00931	CDS	450				IS1380 family transposase ISDre4
GIAELINL_00932	CDS	210				hypothetical protein
GIAELINL_00933	CDS	1707	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
GIAELINL_00934	CDS	588				hypothetical protein
GIAELINL_00935	CDS	1257	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
GIAELINL_00936	CDS	1545				hypothetical protein
GIAELINL_00937	CDS	1797				hypothetical protein
GIAELINL_00938	CDS	2274				hypothetical protein
GIAELINL_00939	CDS	8487				hypothetical protein
GIAELINL_00940	CDS	849				hypothetical protein
GIAELINL_00941	CDS	957	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
GIAELINL_00942	CDS	1026	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
GIAELINL_00943	CDS	642				hypothetical protein
GIAELINL_00944	CDS	894				hypothetical protein
GIAELINL_00945	CDS	345				hypothetical protein
GIAELINL_00946	CDS	150				hypothetical protein
GIAELINL_00947	CDS	780				hypothetical protein
GIAELINL_00948	CDS	1350	bglA_1	3.2.1.21		Beta-glucosidase
GIAELINL_00949	CDS	534	ydhP		COG2814	Inner membrane transport protein YdhP
GIAELINL_00950	CDS	123				hypothetical protein
GIAELINL_00951	CDS	1047	bioB	2.8.1.6		Biotin synthase
GIAELINL_00952	CDS	1470				hypothetical protein
GIAELINL_00953	CDS	780	sigB		COG1191	RNA polymerase sigma-B factor
GIAELINL_00954	CDS	975	rhaS_3			HTH-type transcriptional activator RhaS
GIAELINL_00955	CDS	1179	galK	2.7.1.6	COG0153	Galactokinase
GIAELINL_00956	CDS	993	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GIAELINL_00957	CDS	1623	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
GIAELINL_00958	CDS	465				hypothetical protein
GIAELINL_00959	CDS	243				hypothetical protein
GIAELINL_00960	CDS	588				hypothetical protein
GIAELINL_00961	CDS	849		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
GIAELINL_00962	CDS	669				hypothetical protein
GIAELINL_00963	CDS	1656				hypothetical protein
GIAELINL_00964	CDS	687				hypothetical protein
GIAELINL_00965	CDS	1083				hypothetical protein
GIAELINL_00966	CDS	339				hypothetical protein
GIAELINL_00967	CDS	318				hypothetical protein
GIAELINL_00968	CDS	447				hypothetical protein
GIAELINL_00969	CDS	618			COG0586	putative membrane protein
GIAELINL_00970	CDS	567				hypothetical protein
GIAELINL_00971	CDS	654		3.-.-.-		putative metallo-hydrolase
GIAELINL_00972	CDS	771				hypothetical protein
GIAELINL_00973	CDS	435				hypothetical protein
GIAELINL_00974	CDS	1191				hypothetical protein
GIAELINL_00975	CDS	2292	yhgF		COG2183	Protein YhgF
GIAELINL_00976	CDS	660	yodC	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
GIAELINL_00977	CDS	147				hypothetical protein
GIAELINL_00978	CDS	354				hypothetical protein
GIAELINL_00979	CDS	480				Protein SprT-like protein
GIAELINL_00980	tRNA	76				tRNA-Asn(gtt)
GIAELINL_00981	tRNA	91				tRNA-Ser(gct)
GIAELINL_00982	tRNA	75				tRNA-Glu(ttc)
GIAELINL_00983	tRNA	76				tRNA-Lys(ttt)
GIAELINL_00984	tRNA	86				tRNA-Leu(gag)
GIAELINL_00985	CDS	771				hypothetical protein
GIAELINL_00986	CDS	129				hypothetical protein
GIAELINL_00987	CDS	705	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
GIAELINL_00988	CDS	1680	araB	2.7.1.16	COG1069	Ribulokinase
GIAELINL_00989	CDS	1488	araA	5.3.1.4		L-arabinose isomerase
GIAELINL_00990	CDS	1107	araR_3		COG1609	Arabinose metabolism transcriptional repressor
GIAELINL_00991	CDS	531	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
GIAELINL_00992	CDS	1065	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
GIAELINL_00993	CDS	1851				hypothetical protein
GIAELINL_00994	CDS	1497	rhaR_8			HTH-type transcriptional activator RhaR
GIAELINL_00995	CDS	1311	msmE_1		COG1653	Multiple sugar-binding protein
GIAELINL_00996	CDS	882	ngcF_3		COG1175	Diacetylchitobiose uptake system permease protein NgcF
GIAELINL_00997	CDS	828	melC_3		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
GIAELINL_00998	CDS	1212	ce	5.1.3.11		Cellobiose 2-epimerase
GIAELINL_00999	CDS	336				hypothetical protein
GIAELINL_01000	CDS	999	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
GIAELINL_01001	CDS	972	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
GIAELINL_01002	CDS	576				hypothetical protein
GIAELINL_01003	CDS	1131				hypothetical protein
GIAELINL_01004	CDS	168				hypothetical protein
GIAELINL_01005	CDS	750	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GIAELINL_01006	CDS	588				hypothetical protein
GIAELINL_01007	CDS	1245	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GIAELINL_01008	CDS	366				hypothetical protein
GIAELINL_01009	CDS	564	infC			Translation initiation factor IF-3
GIAELINL_01010	CDS	201	rpmI		COG0291	50S ribosomal protein L35
GIAELINL_01011	CDS	360	rplT		COG0292	50S ribosomal protein L20
GIAELINL_01012	CDS	483				hypothetical protein
GIAELINL_01013	CDS	1740	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
GIAELINL_01014	CDS	486	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
GIAELINL_01015	CDS	993	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
GIAELINL_01016	CDS	1545	leuA_1	2.3.3.13		2-isopropylmalate synthase
GIAELINL_01017	CDS	1077	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GIAELINL_01018	CDS	825				hypothetical protein
GIAELINL_01019	CDS	426				hypothetical protein
GIAELINL_01020	CDS	816	sigI			RNA polymerase sigma factor SigI
GIAELINL_01021	CDS	1827				hypothetical protein
GIAELINL_01022	CDS	1374	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
GIAELINL_01023	CDS	1545	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
GIAELINL_01024	CDS	1278				hypothetical protein
GIAELINL_01025	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GIAELINL_01026	CDS	327				hypothetical protein
GIAELINL_01027	CDS	315				hypothetical protein
GIAELINL_01028	CDS	819				hypothetical protein
GIAELINL_01029	CDS	402				hypothetical protein
GIAELINL_01030	CDS	345	yybR_1		COG1733	putative HTH-type transcriptional regulator YybR
GIAELINL_01031	CDS	330				hypothetical protein
GIAELINL_01032	CDS	2802				hypothetical protein
GIAELINL_01033	CDS	1164				hypothetical protein
GIAELINL_01034	CDS	747	speE_1	2.5.1.16		Polyamine aminopropyltransferase
GIAELINL_01035	CDS	480	bsaA			Glutathione peroxidase BsaA
GIAELINL_01036	CDS	1104	uvrC_1		COG0322	UvrABC system protein C
GIAELINL_01037	CDS	960		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
GIAELINL_01038	CDS	570				hypothetical protein
GIAELINL_01039	CDS	1380				hypothetical protein
GIAELINL_01040	CDS	825				hypothetical protein
GIAELINL_01041	CDS	666				hypothetical protein
GIAELINL_01042	CDS	426	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
GIAELINL_01043	CDS	780	pxpA	3.5.2.9		5-oxoprolinase subunit A
GIAELINL_01044	CDS	2139				hypothetical protein
GIAELINL_01045	CDS	393	btrG	4.3.2.6		Gamma-L-glutamyl-butirosin B gamma-glutamyl cyclotransferase
GIAELINL_01046	CDS	1329	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GIAELINL_01047	CDS	2187	katG	1.11.1.21		Catalase-peroxidase
GIAELINL_01048	CDS	612				hypothetical protein
GIAELINL_01049	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
GIAELINL_01050	CDS	1509				hypothetical protein
GIAELINL_01051	CDS	1497				hypothetical protein
GIAELINL_01052	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
GIAELINL_01053	CDS	300	ribR	2.7.1.26	COG0196	RNA-binding riboflavin kinase RibR
GIAELINL_01054	CDS	786	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GIAELINL_01055	CDS	801	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GIAELINL_01056	CDS	852	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GIAELINL_01057	CDS	1605	frdA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GIAELINL_01058	CDS	303	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
GIAELINL_01059	CDS	1521				hypothetical protein
GIAELINL_01060	CDS	1032	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
GIAELINL_01061	CDS	798				hypothetical protein
GIAELINL_01062	CDS	1233	sbnD_1			Staphyloferrin B transporter
GIAELINL_01063	CDS	1620				hypothetical protein
GIAELINL_01064	CDS	987				hypothetical protein
GIAELINL_01065	CDS	525				hypothetical protein
GIAELINL_01066	CDS	840	cycB_1		COG2182	Cyclodextrin-binding protein
GIAELINL_01067	CDS	894	araP_2		COG1175	L-arabinose transport system permease protein AraP
GIAELINL_01068	CDS	837	lacG_2			Lactose transport system permease protein LacG
GIAELINL_01069	CDS	1095	arbA	3.2.1.55	COG3507	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase ArbA
GIAELINL_01070	CDS	1806	lacZ_3	3.2.1.23		Beta-galactosidase
GIAELINL_01071	CDS	942				hypothetical protein
GIAELINL_01072	CDS	600	inhA	4.2.1.103		Isonitrile hydratase
GIAELINL_01073	CDS	855	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
GIAELINL_01074	CDS	984	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GIAELINL_01075	CDS	804				hypothetical protein
GIAELINL_01076	CDS	783				hypothetical protein
GIAELINL_01077	CDS	1665				IS1634 family transposase ISDha9
GIAELINL_01078	CDS	1191				IS1182 family transposase ISDre5
GIAELINL_01079	CDS	1803		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GIAELINL_01080	CDS	1815		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GIAELINL_01081	CDS	618				hypothetical protein
GIAELINL_01082	CDS	399	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
GIAELINL_01083	CDS	525	baeR		COG0745	Transcriptional regulatory protein BaeR
GIAELINL_01084	CDS	366				hypothetical protein
GIAELINL_01085	CDS	1068	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
GIAELINL_01086	CDS	846	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
GIAELINL_01087	CDS	510				hypothetical protein
GIAELINL_01088	CDS	825				hypothetical protein
GIAELINL_01089	CDS	441				hypothetical protein
GIAELINL_01090	CDS	144				hypothetical protein
GIAELINL_01091	CDS	279				hypothetical protein
GIAELINL_01092	CDS	984	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
GIAELINL_01093	CDS	1377	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
GIAELINL_01094	CDS	255				hypothetical protein
GIAELINL_01095	CDS	1641	ycnJ		COG1276	Copper transport protein YcnJ
GIAELINL_01096	CDS	909				hypothetical protein
GIAELINL_01097	CDS	855	degU_1		COG2197	Transcriptional regulatory protein DegU
GIAELINL_01098	CDS	684	ycnI		COG4549	putative protein YcnI
GIAELINL_01099	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GIAELINL_01100	CDS	2439	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
GIAELINL_01101	CDS	1071	zapA			Cell division protein ZapA
GIAELINL_01102	CDS	393				hypothetical protein
GIAELINL_01103	CDS	354				hypothetical protein
GIAELINL_01104	CDS	2355	mutS2	3.1.-.-		Endonuclease MutS2
GIAELINL_01105	CDS	423				hypothetical protein
GIAELINL_01106	CDS	537				hypothetical protein
GIAELINL_01107	CDS	1290				hypothetical protein
GIAELINL_01108	CDS	1140	cotH		COG5337	Inner spore coat protein H
GIAELINL_01109	CDS	510				hypothetical protein
GIAELINL_01110	CDS	720				hypothetical protein
GIAELINL_01111	CDS	660				hypothetical protein
GIAELINL_01112	CDS	495				hypothetical protein
GIAELINL_01113	CDS	1218	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
GIAELINL_01114	CDS	237				hypothetical protein
GIAELINL_01115	CDS	588	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
GIAELINL_01116	CDS	957	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GIAELINL_01117	CDS	363	mgsR		COG1393	Regulatory protein MgsR
GIAELINL_01118	CDS	273				hypothetical protein
GIAELINL_01119	CDS	294				hypothetical protein
GIAELINL_01120	CDS	993				hypothetical protein
GIAELINL_01121	CDS	1020				hypothetical protein
GIAELINL_01122	CDS	774		1.-.-.-		putative oxidoreductase
GIAELINL_01123	CDS	1416	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
GIAELINL_01124	CDS	1221				hypothetical protein
GIAELINL_01125	CDS	756	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
GIAELINL_01126	CDS	1239				hypothetical protein
GIAELINL_01127	CDS	1068		3.4.11.-		Aminopeptidase 2
GIAELINL_01128	CDS	1308				hypothetical protein
GIAELINL_01129	CDS	786	rhaR_9			HTH-type transcriptional activator RhaR
GIAELINL_01130	CDS	621				hypothetical protein
GIAELINL_01131	CDS	1515	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GIAELINL_01132	CDS	795	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
GIAELINL_01133	CDS	1155	cotSA	2.4.-.-	COG0438	Spore coat protein SA
GIAELINL_01134	CDS	1767	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GIAELINL_01135	CDS	1260				hypothetical protein
GIAELINL_01136	CDS	873	thiE	2.5.1.3		Thiamine-phosphate synthase
GIAELINL_01137	CDS	849	thiG	2.8.1.10	COG2022	Thiazole synthase
GIAELINL_01138	CDS	1149	thiO	1.4.3.19	COG0665	Glycine oxidase
GIAELINL_01139	CDS	849	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GIAELINL_01140	CDS	4233				hypothetical protein
GIAELINL_01141	CDS	252				hypothetical protein
GIAELINL_01142	CDS	1665				IS1634 family transposase ISDha9
GIAELINL_01143	CDS	828				hypothetical protein
GIAELINL_01144	CDS	939				hypothetical protein
GIAELINL_01145	CDS	753	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GIAELINL_01146	CDS	723	rmlA_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
GIAELINL_01147	CDS	1134				hypothetical protein
GIAELINL_01148	CDS	1503				hypothetical protein
GIAELINL_01149	CDS	288				hypothetical protein
GIAELINL_01150	CDS	333				hypothetical protein
GIAELINL_01151	CDS	405				hypothetical protein
GIAELINL_01152	CDS	321				hypothetical protein
GIAELINL_01153	CDS	1143				hypothetical protein
GIAELINL_01154	CDS	1131				hypothetical protein
GIAELINL_01155	CDS	1620	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GIAELINL_01156	CDS	1104	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
GIAELINL_01157	CDS	984	pseB_2	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
GIAELINL_01158	CDS	831				hypothetical protein
GIAELINL_01159	CDS	966	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
GIAELINL_01160	CDS	720	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
GIAELINL_01161	CDS	726	wfaP	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfaP
GIAELINL_01162	CDS	1086	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GIAELINL_01163	CDS	1008	fabHB	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
GIAELINL_01164	CDS	285				hypothetical protein
GIAELINL_01165	CDS	522			COG3385	IS4 family transposase ISBce8
GIAELINL_01166	CDS	243				hypothetical protein
GIAELINL_01167	CDS	921				hypothetical protein
GIAELINL_01168	CDS	1260				L-lactate transporter
GIAELINL_01169	CDS	429				hypothetical protein
GIAELINL_01170	CDS	1257				hypothetical protein
GIAELINL_01171	CDS	537				hypothetical protein
GIAELINL_01172	CDS	564	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
GIAELINL_01173	CDS	1530	ahpF	1.6.99.3		NADH dehydrogenase
GIAELINL_01174	CDS	1317				hypothetical protein
GIAELINL_01175	CDS	837	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
GIAELINL_01176	CDS	915	melD_4		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
GIAELINL_01177	CDS	1335				hypothetical protein
GIAELINL_01178	CDS	879	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
GIAELINL_01179	CDS	753	srlR_2		COG1349	Glucitol operon repressor
GIAELINL_01180	CDS	867	kbaY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
GIAELINL_01181	CDS	540		5.3.1.15		D-lyxose ketol-isomerase
GIAELINL_01182	CDS	1821				hypothetical protein
GIAELINL_01183	CDS	1824				hypothetical protein
GIAELINL_01184	CDS	969	yteP_4		COG4209	putative multiple-sugar transport system permease YteP
GIAELINL_01185	CDS	930				hypothetical protein
GIAELINL_01186	CDS	540				hypothetical protein
GIAELINL_01187	CDS	189				hypothetical protein
GIAELINL_01188	CDS	855				hypothetical protein
GIAELINL_01189	CDS	987				hypothetical protein
GIAELINL_01190	CDS	459	nudC	3.6.1.22		NADH pyrophosphatase
GIAELINL_01191	CDS	414				hypothetical protein
GIAELINL_01192	CDS	126				hypothetical protein
GIAELINL_01193	CDS	468	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
GIAELINL_01194	CDS	1689	cbaA	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
GIAELINL_01195	CDS	453	vioD	4.2.1.145		Capreomycidine synthase
GIAELINL_01196	CDS	423				hypothetical protein
GIAELINL_01197	CDS	654				hypothetical protein
GIAELINL_01198	CDS	603				hypothetical protein
GIAELINL_01199	CDS	255				hypothetical protein
GIAELINL_01200	CDS	360				hypothetical protein
GIAELINL_01201	CDS	873				hypothetical protein
GIAELINL_01202	CDS	201				hypothetical protein
GIAELINL_01203	CDS	702				IS3 family transposase ISCce4
GIAELINL_01204	CDS	288				hypothetical protein
GIAELINL_01205	CDS	930				hypothetical protein
GIAELINL_01206	CDS	717	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
GIAELINL_01207	CDS	552	ytfE			Iron-sulfur cluster repair protein YtfE
GIAELINL_01208	CDS	327				hypothetical protein
GIAELINL_01209	CDS	528				hypothetical protein
GIAELINL_01210	CDS	234	ygeA	5.1.1.10	COG1794	Broad specificity amino-acid racemase YgeA
GIAELINL_01211	CDS	2292				hypothetical protein
GIAELINL_01212	CDS	957	yteP_5		COG4209	putative multiple-sugar transport system permease YteP
GIAELINL_01213	CDS	882	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
GIAELINL_01214	CDS	1629	lipO_1		COG1653	Lipoprotein LipO
GIAELINL_01215	CDS	2322	yesS		COG2207	HTH-type transcriptional regulator YesS
GIAELINL_01216	CDS	1263				hypothetical protein
GIAELINL_01217	CDS	693	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
GIAELINL_01218	CDS	804				hypothetical protein
GIAELINL_01219	CDS	1164	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
GIAELINL_01220	CDS	1056	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GIAELINL_01221	CDS	885				hypothetical protein
GIAELINL_01222	CDS	864	iolE_1	4.2.1.44		Inosose dehydratase
GIAELINL_01223	CDS	936				hypothetical protein
GIAELINL_01224	CDS	1998				hypothetical protein
GIAELINL_01225	CDS	957	yteP_6		COG4209	putative multiple-sugar transport system permease YteP
GIAELINL_01226	CDS	882	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
GIAELINL_01227	CDS	1557	lipO_2		COG1653	Lipoprotein LipO
GIAELINL_01228	CDS	1794				hypothetical protein
GIAELINL_01229	CDS	1098	rssB_6			Regulator of RpoS
GIAELINL_01230	CDS	1017				hypothetical protein
GIAELINL_01231	CDS	1074				hypothetical protein
