locus_tag	ftype	length_bp	gene	EC_number	COG	product
PNLIGJCD_01199	CDS	1374	aroH_3	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
PNLIGJCD_01200	CDS	1230	araJ		COG2814	Putative transporter AraJ
PNLIGJCD_01201	CDS	597	comR			HTH-type transcriptional repressor ComR
PNLIGJCD_01202	CDS	753	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
PNLIGJCD_01203	CDS	579				hypothetical protein
PNLIGJCD_01204	CDS	987	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
PNLIGJCD_01205	CDS	1215	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
PNLIGJCD_01206	CDS	1449	pchF	1.17.9.1		4-cresol dehydrogenase [hydroxylating] flavoprotein subunit
PNLIGJCD_01207	CDS	357	aroH_4	5.4.99.5	COG4401	Chorismate mutase AroH
PNLIGJCD_01208	CDS	495	hsaB	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
PNLIGJCD_01209	CDS	1002	fdh	1.1.1.122		D-threo-aldose 1-dehydrogenase
PNLIGJCD_01210	CDS	366				hypothetical protein
PNLIGJCD_01211	CDS	705			COG1926	putative protein
PNLIGJCD_01212	CDS	660			COG1926	Putative phosphoribosyl transferase
PNLIGJCD_01213	CDS	1299			COG1926	putative protein
PNLIGJCD_01214	tRNA	75				tRNA-Pro(ggg)
PNLIGJCD_01215	CDS	1431	idnT		COG2610	Gnt-II system L-idonate transporter
PNLIGJCD_01216	CDS	1176	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PNLIGJCD_01217	CDS	870	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
PNLIGJCD_01218	CDS	1020	argP			HTH-type transcriptional regulator ArgP
PNLIGJCD_01219	CDS	549				hypothetical protein
PNLIGJCD_01220	CDS	567				hypothetical protein
PNLIGJCD_01221	CDS	942	fliA			RNA polymerase sigma factor FliA
PNLIGJCD_01222	CDS	186				hypothetical protein
PNLIGJCD_01223	CDS	567	spoVK		COG0464	Stage V sporulation protein K
PNLIGJCD_01224	CDS	2802				hypothetical protein
PNLIGJCD_01225	CDS	1680				hypothetical protein
PNLIGJCD_01226	CDS	351				hypothetical protein
PNLIGJCD_01227	CDS	285				hypothetical protein
PNLIGJCD_01228	CDS	3351				hypothetical protein
PNLIGJCD_01229	CDS	2892				hypothetical protein
PNLIGJCD_01230	CDS	303				hypothetical protein
PNLIGJCD_01231	CDS	327				hypothetical protein
PNLIGJCD_01232	CDS	1446	eccB3	3.6.-.-		ESX-3 secretion system ATPase EccB3
PNLIGJCD_01233	CDS	1419				hypothetical protein
PNLIGJCD_01234	CDS	3963	eccC_1		COG1674	ESX secretion system protein EccC
PNLIGJCD_01235	CDS	1260				hypothetical protein
PNLIGJCD_01236	CDS	720				hypothetical protein
PNLIGJCD_01237	CDS	5544				hypothetical protein
PNLIGJCD_01238	CDS	8769				hypothetical protein
PNLIGJCD_01239	CDS	3828				hypothetical protein
PNLIGJCD_01240	CDS	216				hypothetical protein
PNLIGJCD_01241	CDS	22269				hypothetical protein
PNLIGJCD_01242	CDS	468	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
PNLIGJCD_01243	CDS	549				hypothetical protein
PNLIGJCD_01244	CDS	867				hypothetical protein
PNLIGJCD_01245	CDS	612				hypothetical protein
PNLIGJCD_01246	CDS	774				hypothetical protein
PNLIGJCD_01247	CDS	1359				hypothetical protein
PNLIGJCD_01248	CDS	894				hypothetical protein
PNLIGJCD_01249	CDS	894				hypothetical protein
PNLIGJCD_01250	CDS	171				hypothetical protein
PNLIGJCD_01251	CDS	309				hypothetical protein
PNLIGJCD_01252	CDS	435				hypothetical protein
PNLIGJCD_01253	CDS	402				hypothetical protein
PNLIGJCD_01254	CDS	3375	pal_1			Peptidoglycan-associated lipoprotein
PNLIGJCD_01255	CDS	1020	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
PNLIGJCD_01256	CDS	1254	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
PNLIGJCD_01257	CDS	840				hypothetical protein
PNLIGJCD_01258	CDS	1056	folP2		COG0294	Inactive dihydropteroate synthase 2
PNLIGJCD_01259	CDS	711				hypothetical protein
PNLIGJCD_01260	CDS	756				hypothetical protein
PNLIGJCD_01261	CDS	570				hypothetical protein
PNLIGJCD_01262	CDS	1149				hypothetical protein
PNLIGJCD_01263	CDS	612				hypothetical protein
PNLIGJCD_01264	CDS	942				hypothetical protein
PNLIGJCD_01265	CDS	1968				hypothetical protein
PNLIGJCD_01266	CDS	330				hypothetical protein
PNLIGJCD_01267	CDS	924	hcaR_1			Hca operon transcriptional activator HcaR
PNLIGJCD_01268	CDS	783	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PNLIGJCD_01269	CDS	1647	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PNLIGJCD_01270	CDS	1323	proP_2			Proline/betaine transporter
PNLIGJCD_01271	CDS	1056				hypothetical protein
PNLIGJCD_01272	CDS	453				hypothetical protein
PNLIGJCD_01273	CDS	1470	yegS	2.7.1.-		lipid kinase YegS
PNLIGJCD_01274	CDS	1287				hypothetical protein
PNLIGJCD_01275	CDS	876				hypothetical protein
PNLIGJCD_01276	CDS	1251	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
PNLIGJCD_01277	CDS	1263		2.1.1.-	COG2230	putative fatty acid methyltransferase
PNLIGJCD_01278	CDS	804				hypothetical protein
PNLIGJCD_01279	CDS	1050	adh	1.1.1.1		Alcohol dehydrogenase
PNLIGJCD_01280	CDS	843				hypothetical protein
PNLIGJCD_01281	CDS	1233	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PNLIGJCD_01282	CDS	903	drrB_1			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
PNLIGJCD_01283	CDS	1620	lfrA_1		COG0477	Multidrug efflux pump LfrA
PNLIGJCD_01284	CDS	390				hypothetical protein
PNLIGJCD_01285	CDS	384				hypothetical protein
PNLIGJCD_01286	CDS	993	sigG		COG1595	ECF RNA polymerase sigma factor SigG
PNLIGJCD_01287	CDS	204	scoF_1		COG1278	Cold shock protein ScoF
PNLIGJCD_01288	CDS	1470	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
PNLIGJCD_01289	CDS	759				hypothetical protein
PNLIGJCD_01290	CDS	1896	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
PNLIGJCD_01291	CDS	483				hypothetical protein
PNLIGJCD_01292	CDS	519				hypothetical protein
PNLIGJCD_01293	CDS	1146	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
PNLIGJCD_01294	CDS	1494				hypothetical protein
PNLIGJCD_01295	CDS	483				hypothetical protein
PNLIGJCD_01296	CDS	531				hypothetical protein
PNLIGJCD_01297	CDS	903				hypothetical protein
PNLIGJCD_01298	CDS	894		3.-.-.-		putative hydrolase
PNLIGJCD_01299	CDS	366				hypothetical protein
PNLIGJCD_01300	CDS	645				hypothetical protein
	repeat_region	393				
PNLIGJCD_01301	CDS	1773	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PNLIGJCD_01302	CDS	1854	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PNLIGJCD_01303	CDS	654	cmoM_2	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
	repeat_region	700				
PNLIGJCD_01304	CDS	1722				hypothetical protein
PNLIGJCD_01305	CDS	702				hypothetical protein
PNLIGJCD_01306	CDS	1188	casC			CRISPR system Cascade subunit CasC
PNLIGJCD_01307	CDS	729				hypothetical protein
PNLIGJCD_01308	CDS	720	cse3	3.1.-.-		CRISPR-associated endoribonuclease Cse3
PNLIGJCD_01309	CDS	933	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
PNLIGJCD_01310	CDS	351				hypothetical protein
	repeat_region	645				
PNLIGJCD_01311	CDS	405				hypothetical protein
PNLIGJCD_01312	CDS	249				hypothetical protein
PNLIGJCD_01313	CDS	1149	pcm_2	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
PNLIGJCD_01314	CDS	138				hypothetical protein
PNLIGJCD_01315	CDS	204				hypothetical protein
PNLIGJCD_01316	CDS	549				hypothetical protein
PNLIGJCD_01317	CDS	747				hypothetical protein
PNLIGJCD_01318	CDS	249				hypothetical protein
PNLIGJCD_01319	CDS	861				hypothetical protein
PNLIGJCD_01320	CDS	564				hypothetical protein
	repeat_region	700				
PNLIGJCD_01321	CDS	1563	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
PNLIGJCD_01322	CDS	1827	pknD_7	2.7.11.1		Serine/threonine-protein kinase PknD
PNLIGJCD_01323	CDS	858				hypothetical protein
PNLIGJCD_01324	CDS	429				hypothetical protein
PNLIGJCD_01325	CDS	732	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PNLIGJCD_01326	CDS	258				hypothetical protein
PNLIGJCD_01327	CDS	864				hypothetical protein
PNLIGJCD_01328	CDS	402				hypothetical protein
PNLIGJCD_01329	CDS	1845				hypothetical protein
PNLIGJCD_01330	CDS	918				hypothetical protein
PNLIGJCD_01331	CDS	1194	pcm_3	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
PNLIGJCD_01332	CDS	270				hypothetical protein
PNLIGJCD_01333	CDS	945	aes_2	3.1.1.-		Acetyl esterase
PNLIGJCD_01334	CDS	360				hypothetical protein
PNLIGJCD_01335	CDS	663				hypothetical protein
PNLIGJCD_01336	CDS	873	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
PNLIGJCD_01337	CDS	276				IS21 family transposase ISMbo1
PNLIGJCD_01338	CDS	873	pdxI_1	1.1.1.65		Pyridoxine 4-dehydrogenase
PNLIGJCD_01339	CDS	426				hypothetical protein
PNLIGJCD_01340	CDS	1695	uppS	2.5.1.89		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
PNLIGJCD_01341	CDS	255				hypothetical protein
PNLIGJCD_01342	CDS	651				hypothetical protein
PNLIGJCD_01343	CDS	1380	murF_2	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
PNLIGJCD_01344	CDS	918				hypothetical protein
PNLIGJCD_01345	CDS	147				hypothetical protein
PNLIGJCD_01346	CDS	786	novJ_2	1.1.1.-		Short-chain reductase protein NovJ
PNLIGJCD_01347	CDS	597				hypothetical protein
PNLIGJCD_01348	CDS	603				hypothetical protein
PNLIGJCD_01349	CDS	888				hypothetical protein
PNLIGJCD_01350	CDS	759	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PNLIGJCD_01351	CDS	327				hypothetical protein
PNLIGJCD_01352	CDS	324				hypothetical protein
	repeat_region	333				
PNLIGJCD_01353	CDS	840				hypothetical protein
PNLIGJCD_01354	CDS	948				hypothetical protein
PNLIGJCD_01355	CDS	1314				L-lactate transporter
PNLIGJCD_01356	CDS	1182				hypothetical protein
PNLIGJCD_01357	CDS	1461	ald_2	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
	repeat_region	274				
PNLIGJCD_01358	CDS	927	betI_4			HTH-type transcriptional regulator BetI
PNLIGJCD_01359	CDS	900	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
PNLIGJCD_01360	CDS	990	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
PNLIGJCD_01361	CDS	453	lcdH_2	1.1.1.108		L-carnitine dehydrogenase
PNLIGJCD_01362	CDS	618				hypothetical protein
PNLIGJCD_01363	CDS	657				hypothetical protein
PNLIGJCD_01364	CDS	741				hypothetical protein
PNLIGJCD_01365	CDS	1005	acr3_1		COG0798	Arsenical-resistance protein Acr3
PNLIGJCD_01366	CDS	906				hypothetical protein
PNLIGJCD_01367	CDS	846				hypothetical protein
PNLIGJCD_01368	CDS	960				hypothetical protein
PNLIGJCD_01369	CDS	333	blaI_1		COG3682	Transcriptional regulator BlaI
PNLIGJCD_01370	CDS	1308				hypothetical protein
PNLIGJCD_01371	CDS	726				hypothetical protein
PNLIGJCD_01372	CDS	1515	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
	repeat_region	395				
PNLIGJCD_01373	CDS	954				hypothetical protein
PNLIGJCD_01374	CDS	171				hypothetical protein
PNLIGJCD_01375	CDS	651				hypothetical protein
PNLIGJCD_01376	CDS	462				hypothetical protein
PNLIGJCD_01377	CDS	345				hypothetical protein
PNLIGJCD_01378	CDS	405	yhjQ_1		COG1145	putative cysteine-rich protein YhjQ
PNLIGJCD_01379	CDS	1311				hypothetical protein
PNLIGJCD_01380	CDS	2025				hypothetical protein
PNLIGJCD_01381	CDS	1317				hypothetical protein
PNLIGJCD_01382	CDS	999	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
PNLIGJCD_01383	CDS	357				hypothetical protein
PNLIGJCD_01384	CDS	1083				hypothetical protein
PNLIGJCD_01385	CDS	966	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
PNLIGJCD_01386	CDS	180				hypothetical protein
PNLIGJCD_01387	CDS	1281				hypothetical protein
PNLIGJCD_01388	CDS	2493	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
PNLIGJCD_01389	CDS	1521	lfrA_2		COG0477	Multidrug efflux pump LfrA
PNLIGJCD_01390	CDS	618				hypothetical protein
PNLIGJCD_01391	CDS	3813				hypothetical protein
PNLIGJCD_01392	CDS	999	yphF		COG1879	ABC transporter periplasmic-binding protein YphF
PNLIGJCD_01393	CDS	1518	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
PNLIGJCD_01394	CDS	1011	rbsC_1		COG1172	Ribose import permease protein RbsC
PNLIGJCD_01395	CDS	1092	tdh	1.1.1.103		L-threonine 3-dehydrogenase
PNLIGJCD_01396	CDS	1281				hypothetical protein
PNLIGJCD_01397	CDS	756	ycdF_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
PNLIGJCD_01398	CDS	732	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
PNLIGJCD_01399	CDS	1146	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
PNLIGJCD_01400	CDS	861		3.1.1.99		6-deoxy-6-sulfogluconolactonase
PNLIGJCD_01401	CDS	981	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
PNLIGJCD_01402	CDS	597	kdgA		COG0800	KHG/KDPG aldolase
PNLIGJCD_01403	CDS	972	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
PNLIGJCD_01404	CDS	1734				hypothetical protein
PNLIGJCD_01405	CDS	1386	xylB	2.7.1.17	COG1070	Xylulose kinase
PNLIGJCD_01406	CDS	537				hypothetical protein
PNLIGJCD_01407	CDS	393				hypothetical protein
PNLIGJCD_01408	CDS	516				hypothetical protein
PNLIGJCD_01409	CDS	939			COG1464	Membrane lipoprotein TpN32
PNLIGJCD_01410	CDS	1044	pemA	3.1.1.11	COG4677	Pectinesterase A
PNLIGJCD_01411	CDS	594	dps	1.16.-.-	COG0783	DNA protection during starvation protein
PNLIGJCD_01412	CDS	435				hypothetical protein
PNLIGJCD_01413	CDS	1182				hypothetical protein
PNLIGJCD_01414	CDS	846		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
PNLIGJCD_01415	CDS	198				hypothetical protein
PNLIGJCD_01416	CDS	531				hypothetical protein
PNLIGJCD_01417	CDS	1107				hypothetical protein
PNLIGJCD_01418	CDS	594				hypothetical protein
PNLIGJCD_01419	CDS	927				hypothetical protein
PNLIGJCD_01420	CDS	801	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PNLIGJCD_01421	CDS	3243				hypothetical protein
PNLIGJCD_01422	CDS	702	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
PNLIGJCD_01423	CDS	1047		1.3.1.103		2-haloacrylate reductase
PNLIGJCD_01424	CDS	639				hypothetical protein
PNLIGJCD_01425	CDS	1806		3.2.1.28	COG3387	Trehalase
PNLIGJCD_01426	CDS	735				hypothetical protein
PNLIGJCD_01427	CDS	1467	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
PNLIGJCD_01428	CDS	837		3.1.1.23	COG2267	Monoacylglycerol lipase
PNLIGJCD_01429	CDS	1008	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
PNLIGJCD_01430	CDS	1188	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
PNLIGJCD_01431	CDS	438				hypothetical protein
PNLIGJCD_01432	CDS	600	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
PNLIGJCD_01433	CDS	3588				hypothetical protein
PNLIGJCD_01434	CDS	210				hypothetical protein
PNLIGJCD_01435	CDS	210			COG3360	Dodecin
PNLIGJCD_01436	CDS	789				hypothetical protein
PNLIGJCD_01437	CDS	789				hypothetical protein
PNLIGJCD_01438	CDS	1536	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PNLIGJCD_01439	CDS	909				hypothetical protein
PNLIGJCD_01440	CDS	780				hypothetical protein
PNLIGJCD_01441	CDS	702	nanR_1			HTH-type transcriptional repressor NanR
PNLIGJCD_01442	CDS	1287	yycB		COG2807	putative transporter YycB
PNLIGJCD_01443	CDS	822				hypothetical protein
PNLIGJCD_01444	CDS	270				hypothetical protein
PNLIGJCD_01445	CDS	258				hypothetical protein
PNLIGJCD_01446	CDS	312				hypothetical protein
PNLIGJCD_01447	CDS	1158				IS200/IS605 family transposase ISDge19
PNLIGJCD_01448	CDS	1299	icl	4.1.3.1	COG2224	Isocitrate lyase
PNLIGJCD_01449	CDS	1473	ramB		COG1396	HTH-type transcriptional regulator RamB
PNLIGJCD_01450	CDS	1230	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PNLIGJCD_01451	CDS	486				hypothetical protein
PNLIGJCD_01452	CDS	780				hypothetical protein
PNLIGJCD_01453	CDS	678				putative HTH-type transcriptional regulator
PNLIGJCD_01454	CDS	399			COG0789	putative HTH-type transcriptional regulator
PNLIGJCD_01455	tRNA	91				tRNA-Leu(cag)
PNLIGJCD_01456	CDS	2733				hypothetical protein
PNLIGJCD_01457	CDS	2304				hypothetical protein
PNLIGJCD_01458	CDS	2229	menF_1	5.4.4.2		Isochorismate synthase MenF
PNLIGJCD_01459	CDS	141				hypothetical protein
PNLIGJCD_01460	CDS	798	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
PNLIGJCD_01461	CDS	318				hypothetical protein
PNLIGJCD_01462	CDS	1014				hypothetical protein
PNLIGJCD_01463	CDS	984				hypothetical protein
PNLIGJCD_01464	CDS	1386				hypothetical protein
PNLIGJCD_01465	CDS	1134	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
PNLIGJCD_01466	CDS	933	araA_2	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
PNLIGJCD_01467	CDS	462				hypothetical protein
PNLIGJCD_01468	CDS	528				Calerythrin
PNLIGJCD_01469	CDS	525				Calerythrin
PNLIGJCD_01470	CDS	1215	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
PNLIGJCD_01471	CDS	1152	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
PNLIGJCD_01472	CDS	987	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
PNLIGJCD_01473	CDS	1371		1.6.3.5		Renalase
PNLIGJCD_01474	CDS	1680	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PNLIGJCD_01475	CDS	2013	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
PNLIGJCD_01476	CDS	2562	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
PNLIGJCD_01477	CDS	474				hypothetical protein
PNLIGJCD_01478	CDS	219				hypothetical protein
PNLIGJCD_01479	CDS	1683				hypothetical protein
PNLIGJCD_01480	CDS	339				hypothetical protein
PNLIGJCD_01481	CDS	1350				hypothetical protein
PNLIGJCD_01482	CDS	558		5.4.99.5	COG1605	Secreted chorismate mutase
PNLIGJCD_01483	CDS	609				hypothetical protein
PNLIGJCD_01484	CDS	876				hypothetical protein
PNLIGJCD_01485	CDS	1392	mao	1.5.3.21		4-methylaminobutanoate oxidase (methylamine-forming)
PNLIGJCD_01486	CDS	756	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
PNLIGJCD_01487	CDS	2547	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
PNLIGJCD_01488	CDS	543				hypothetical protein
PNLIGJCD_01489	CDS	474			COG1259	putative protein
PNLIGJCD_01490	CDS	489			COG0789	putative HTH-type transcriptional regulator
PNLIGJCD_01491	CDS	2895	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
PNLIGJCD_01492	CDS	1257				hypothetical protein
PNLIGJCD_01493	CDS	189				hypothetical protein
PNLIGJCD_01494	CDS	1407				hypothetical protein
PNLIGJCD_01495	CDS	705	degU_3		COG2197	Transcriptional regulatory protein DegU
PNLIGJCD_01496	CDS	822				hypothetical protein
PNLIGJCD_01497	CDS	1155				hypothetical protein
PNLIGJCD_01498	CDS	474				hypothetical protein
PNLIGJCD_01499	CDS	1284				hypothetical protein
PNLIGJCD_01500	CDS	366				hypothetical protein
PNLIGJCD_01501	CDS	765	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
PNLIGJCD_01502	CDS	1065				hypothetical protein
PNLIGJCD_01503	CDS	1761	arc		COG0464	Proteasome-associated ATPase
PNLIGJCD_01504	CDS	1266				hypothetical protein
PNLIGJCD_01505	CDS	1518	dop	3.4.-.-		Depupylase
PNLIGJCD_01506	CDS	1515				hypothetical protein
PNLIGJCD_01507	CDS	1299	abaF_3			Fosfomycin resistance protein AbaF
PNLIGJCD_01508	CDS	1614	nfdA_2	3.5.1.91		N-substituted formamide deformylase
PNLIGJCD_01509	CDS	1155	alpha-LP_1	3.4.21.12		Alpha-lytic protease
PNLIGJCD_01510	CDS	1146	alpha-LP_2	3.4.21.12		Alpha-lytic protease
PNLIGJCD_01511	CDS	204	pup			Prokaryotic ubiquitin-like protein Pup
PNLIGJCD_01512	CDS	843	prcB	3.4.25.1	COG0638	Proteasome subunit beta
PNLIGJCD_01513	CDS	756	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
PNLIGJCD_01514	CDS	1359	pafA	6.3.1.19		Pup--protein ligase
PNLIGJCD_01515	CDS	1104				hypothetical protein
PNLIGJCD_01516	CDS	1371	arnA_1	2.1.2.13		Bifunctional polymyxin resistance protein ArnA
PNLIGJCD_01517	CDS	1116				hypothetical protein
PNLIGJCD_01518	CDS	2052				hypothetical protein
PNLIGJCD_01519	CDS	186				hypothetical protein
PNLIGJCD_01520	CDS	366	tatA_1			Sec-independent protein translocase protein TatA
PNLIGJCD_01521	CDS	852	tatC		COG0805	Sec-independent protein translocase protein TatC
PNLIGJCD_01522	CDS	420				hypothetical protein
PNLIGJCD_01523	CDS	957				hypothetical protein
PNLIGJCD_01524	CDS	420				hypothetical protein
PNLIGJCD_01525	CDS	1311				hypothetical protein
PNLIGJCD_01526	CDS	144				hypothetical protein
PNLIGJCD_01527	CDS	90				hypothetical protein
PNLIGJCD_01528	CDS	1671	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
PNLIGJCD_01529	CDS	2172	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
PNLIGJCD_01530	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
PNLIGJCD_01531	CDS	2499	kdpD_2	2.7.13.3	COG2205	Sensor protein KdpD
PNLIGJCD_01532	CDS	690	kdpE_2		COG0745	Transcriptional regulatory protein KdpE
PNLIGJCD_01533	CDS	288	tatA_2			Sec-independent protein translocase protein TatA
PNLIGJCD_01534	CDS	897	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
PNLIGJCD_01535	CDS	2853	helY	3.6.4.-	COG4581	putative helicase HelY
PNLIGJCD_01536	CDS	369	purR_2			HTH-type transcriptional repressor PurR
PNLIGJCD_01537	CDS	405	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PNLIGJCD_01538	CDS	258				hypothetical protein
PNLIGJCD_01539	CDS	1302	rfnT			Riboflavin transporter RfnT
PNLIGJCD_01540	CDS	1236				hypothetical protein
PNLIGJCD_01541	CDS	861				hypothetical protein
PNLIGJCD_01542	CDS	720				hypothetical protein
PNLIGJCD_01543	CDS	873	drrB_2			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
PNLIGJCD_01544	CDS	993	drrA_3	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
PNLIGJCD_01545	CDS	792				hypothetical protein
PNLIGJCD_01546	CDS	630				hypothetical protein
PNLIGJCD_01547	CDS	1203				hypothetical protein
PNLIGJCD_01548	CDS	108				hypothetical protein
PNLIGJCD_01549	CDS	2181	f1pep1_1	3.4.21.26		Prolyl endopeptidase
PNLIGJCD_01550	CDS	1215	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
PNLIGJCD_01551	CDS	1746	lnt_1	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
PNLIGJCD_01552	CDS	561				hypothetical protein
PNLIGJCD_01553	CDS	480	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
PNLIGJCD_01554	CDS	2637	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
PNLIGJCD_01555	CDS	813				hypothetical protein
PNLIGJCD_01556	CDS	1272				hypothetical protein
PNLIGJCD_01557	CDS	210				hypothetical protein
PNLIGJCD_01558	CDS	183				hypothetical protein
PNLIGJCD_01559	CDS	345				hypothetical protein
PNLIGJCD_01560	CDS	600				hypothetical protein
PNLIGJCD_01561	CDS	168				hypothetical protein
PNLIGJCD_01562	CDS	1224	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
PNLIGJCD_01563	CDS	522				hypothetical protein
PNLIGJCD_01564	CDS	1326				hypothetical protein
PNLIGJCD_01565	CDS	411				hypothetical protein
PNLIGJCD_01566	CDS	840				hypothetical protein
PNLIGJCD_01567	CDS	3471	metH	2.1.1.13	COG0646	Methionine synthase
PNLIGJCD_01568	CDS	750	gph_2	3.1.3.18		Phosphoglycolate phosphatase
PNLIGJCD_01569	CDS	522				hypothetical protein
PNLIGJCD_01570	CDS	1050	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
PNLIGJCD_01571	CDS	1764	gsiB_2		COG0747	Glutathione-binding protein GsiB
PNLIGJCD_01572	CDS	1014	dppB_2		COG0601	Dipeptide transport system permease protein DppB
PNLIGJCD_01573	CDS	1782	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
PNLIGJCD_01574	CDS	165	rpmG2_1		COG0267	50S ribosomal protein L33 2
PNLIGJCD_01575	CDS	249	rpmE2		COG0254	50S ribosomal protein L31 type B
PNLIGJCD_01576	CDS	171	rpmF_2			50S ribosomal protein L32
PNLIGJCD_01577	CDS	666				hypothetical protein
PNLIGJCD_01578	CDS	2379				hypothetical protein
PNLIGJCD_01579	CDS	459				hypothetical protein
