locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJPEGDKI_00821	CDS	720				hypothetical protein
IJPEGDKI_00822	CDS	363	ytrA		COG1725	HTH-type transcriptional repressor YtrA
IJPEGDKI_00823	CDS	693	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
IJPEGDKI_00824	CDS	762				hypothetical protein
IJPEGDKI_00825	CDS	480				hypothetical protein
IJPEGDKI_00826	CDS	1032				IS701 family transposase ISMesi2
IJPEGDKI_00827	CDS	600				hypothetical protein
IJPEGDKI_00828	CDS	1245				hypothetical protein
IJPEGDKI_00829	CDS	1011				hypothetical protein
IJPEGDKI_00830	CDS	1212	mdtA			Multidrug resistance protein MdtA
IJPEGDKI_00831	CDS	702	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
IJPEGDKI_00832	CDS	1209	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
IJPEGDKI_00833	CDS	927		1.-.-.-	COG0667	putative oxidoreductase
IJPEGDKI_00834	CDS	2181				hypothetical protein
IJPEGDKI_00835	CDS	1242	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
IJPEGDKI_00836	CDS	702				hypothetical protein
IJPEGDKI_00837	CDS	546				hypothetical protein
IJPEGDKI_00838	CDS	555				hypothetical protein
IJPEGDKI_00839	CDS	441				hypothetical protein
IJPEGDKI_00840	CDS	1347	glgA	2.4.1.21	COG0297	Glycogen synthase
IJPEGDKI_00841	CDS	711				hypothetical protein
IJPEGDKI_00842	CDS	522				hypothetical protein
IJPEGDKI_00843	CDS	633		2.3.-.-	COG0454	Putative acetyltransferase OgpAT
IJPEGDKI_00844	CDS	951	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
IJPEGDKI_00845	CDS	966	ribY		COG0715	Riboflavin-binding protein RibY
IJPEGDKI_00846	CDS	435				hypothetical protein
IJPEGDKI_00847	CDS	1479	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IJPEGDKI_00848	CDS	1242	mprB_1	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
IJPEGDKI_00849	CDS	654	copR_1			Transcriptional activator protein CopR
IJPEGDKI_00850	CDS	240				hypothetical protein
IJPEGDKI_00851	CDS	3378	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
IJPEGDKI_00852	CDS	4584	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
IJPEGDKI_00853	CDS	591	ald2_1	4.1.2.-	COG0235	5-(methylthio)ribulose-1-phosphate aldolase
IJPEGDKI_00854	CDS	255				hypothetical protein
IJPEGDKI_00855	CDS	864	pip	3.4.11.5		Proline iminopeptidase
IJPEGDKI_00856	CDS	624				hypothetical protein
IJPEGDKI_00857	CDS	327	rpsF		COG0360	30S ribosomal protein S6
IJPEGDKI_00858	CDS	828	ssb_1		COG0629	Single-stranded DNA-binding protein
IJPEGDKI_00859	CDS	294	rpsR		COG0238	30S ribosomal protein S18
IJPEGDKI_00860	CDS	450	rplI		COG0359	50S ribosomal protein L9
IJPEGDKI_00861	CDS	558				hypothetical protein
IJPEGDKI_00862	CDS	708	lipB	2.3.1.181	COG0321	Octanoyltransferase
IJPEGDKI_00863	CDS	1008	lipA	2.8.1.8	COG0320	Lipoyl synthase
IJPEGDKI_00864	CDS	390				hypothetical protein
IJPEGDKI_00865	CDS	1650	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
IJPEGDKI_00866	CDS	882	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
IJPEGDKI_00867	CDS	2688				hypothetical protein
IJPEGDKI_00868	CDS	1032				IS701 family transposase ISMesi2
IJPEGDKI_00869	CDS	663	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
IJPEGDKI_00870	CDS	1038	walK	2.7.13.3		Sensor protein kinase WalK
IJPEGDKI_00871	CDS	672	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
IJPEGDKI_00872	CDS	3789	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
IJPEGDKI_00873	CDS	255				hypothetical protein
IJPEGDKI_00874	CDS	318				hypothetical protein
IJPEGDKI_00875	CDS	1371				hypothetical protein
IJPEGDKI_00876	CDS	441	perR_2		COG0735	Peroxide-responsive repressor PerR
IJPEGDKI_00877	CDS	426				hypothetical protein
IJPEGDKI_00878	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
IJPEGDKI_00879	CDS	840				hypothetical protein
IJPEGDKI_00880	CDS	1116	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
IJPEGDKI_00881	CDS	636				hypothetical protein
IJPEGDKI_00882	CDS	237				hypothetical protein
IJPEGDKI_00883	CDS	435				hypothetical protein
IJPEGDKI_00884	CDS	1020	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
IJPEGDKI_00885	CDS	1200	cinA		COG1058	Putative competence-damage inducible protein
IJPEGDKI_00886	CDS	519		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
IJPEGDKI_00887	CDS	1050	recA		COG0468	Protein RecA
IJPEGDKI_00888	CDS	1764	rny	3.1.-.-	COG1418	Ribonuclease Y
IJPEGDKI_00889	CDS	660				hypothetical protein
IJPEGDKI_00890	CDS	1101	mreB		COG1077	Cell shape-determining protein MreB
IJPEGDKI_00891	CDS	999	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
IJPEGDKI_00892	CDS	807	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
IJPEGDKI_00893	CDS	921	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
IJPEGDKI_00894	CDS	429	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
IJPEGDKI_00895	CDS	786	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
IJPEGDKI_00896	CDS	1170				hypothetical protein
IJPEGDKI_00897	CDS	444				hypothetical protein
IJPEGDKI_00898	CDS	1695	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
IJPEGDKI_00899	CDS	522				hypothetical protein
IJPEGDKI_00900	CDS	678				hypothetical protein
IJPEGDKI_00901	CDS	162				hypothetical protein
IJPEGDKI_00902	CDS	1263				IS256 family transposase ISPaac1
IJPEGDKI_00903	CDS	339				hypothetical protein
IJPEGDKI_00904	CDS	492				hypothetical protein
IJPEGDKI_00905	CDS	1104				hypothetical protein
IJPEGDKI_00906	CDS	660				hypothetical protein
IJPEGDKI_00907	CDS	693	est	3.1.1.1		Carboxylesterase
IJPEGDKI_00908	CDS	810				hypothetical protein
IJPEGDKI_00909	CDS	1377	alsT		COG1115	Amino-acid carrier protein AlsT
IJPEGDKI_00910	CDS	528	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
IJPEGDKI_00911	CDS	780	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
IJPEGDKI_00912	CDS	630	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
IJPEGDKI_00913	CDS	828	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IJPEGDKI_00914	CDS	1086	thiB		COG4143	Thiamine-binding periplasmic protein
IJPEGDKI_00915	CDS	1557				hypothetical protein
IJPEGDKI_00916	CDS	1473				hypothetical protein
IJPEGDKI_00917	CDS	369				hypothetical protein
IJPEGDKI_00918	CDS	360				hypothetical protein
IJPEGDKI_00919	CDS	612				hypothetical protein
IJPEGDKI_00920	tRNA	76				tRNA-Ala(ggc)
IJPEGDKI_00921	CDS	1917				hypothetical protein
IJPEGDKI_00922	CDS	591	rpoE_2		COG1595	ECF RNA polymerase sigma factor RpoE
IJPEGDKI_00923	CDS	645				hypothetical protein
IJPEGDKI_00924	CDS	1119	cpg2	3.4.17.11		Carboxypeptidase G2
IJPEGDKI_00925	CDS	1080				hypothetical protein
IJPEGDKI_00926	CDS	249	vapB2			Antitoxin VapB2
IJPEGDKI_00927	CDS	396	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
IJPEGDKI_00928	CDS	480				hypothetical protein
IJPEGDKI_00929	CDS	285				hypothetical protein
IJPEGDKI_00930	CDS	1074	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
IJPEGDKI_00931	CDS	1182	tdh	1.1.1.103		L-threonine 3-dehydrogenase
IJPEGDKI_00932	CDS	159				hypothetical protein
IJPEGDKI_00933	CDS	1071				Ca(2+)/H(+) antiporter
IJPEGDKI_00934	CDS	1233	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
IJPEGDKI_00935	CDS	1032				IS701 family transposase ISMesi2
IJPEGDKI_00936	CDS	903	yehZ		COG1732	Glycine betaine-binding protein YehZ
IJPEGDKI_00937	CDS	1305	yehY		COG1174	Glycine betaine uptake system permease protein YehY
IJPEGDKI_00938	CDS	1032	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
IJPEGDKI_00939	CDS	750	yehW		COG1174	Glycine betaine uptake system permease protein YehW
IJPEGDKI_00940	CDS	2091				hypothetical protein
IJPEGDKI_00941	CDS	909				hypothetical protein
IJPEGDKI_00942	CDS	933				hypothetical protein
IJPEGDKI_00943	CDS	504				hypothetical protein
IJPEGDKI_00944	CDS	1269				hypothetical protein
IJPEGDKI_00945	CDS	933	bcrA_2			Bacitracin transport ATP-binding protein BcrA
IJPEGDKI_00946	CDS	822				hypothetical protein
IJPEGDKI_00947	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IJPEGDKI_00948	CDS	627				hypothetical protein
IJPEGDKI_00949	CDS	966	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
IJPEGDKI_00950	CDS	588				hypothetical protein
IJPEGDKI_00951	CDS	888				hypothetical protein
IJPEGDKI_00952	CDS	426	yobA		COG2372	Protein YobA
IJPEGDKI_00953	CDS	429				hypothetical protein
IJPEGDKI_00954	CDS	453	ycnI		COG4549	putative protein YcnI
IJPEGDKI_00955	CDS	705	caiE			Carnitine operon protein CaiE
IJPEGDKI_00956	CDS	366	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
IJPEGDKI_00957	CDS	879				hypothetical protein
IJPEGDKI_00958	CDS	636	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
IJPEGDKI_00959	CDS	957	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IJPEGDKI_00960	CDS	378	kdpE		COG0745	Transcriptional regulatory protein KdpE
IJPEGDKI_00961	CDS	2484	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
IJPEGDKI_00962	CDS	687				hypothetical protein
IJPEGDKI_00963	CDS	630	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
IJPEGDKI_00964	CDS	666				hypothetical protein
IJPEGDKI_00965	CDS	699				hypothetical protein
IJPEGDKI_00966	CDS	120				hypothetical protein
IJPEGDKI_00967	CDS	429	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
IJPEGDKI_00968	CDS	2016	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
IJPEGDKI_00969	CDS	558	cycY		COG0526	Thiol:disulfide interchange protein CycY
IJPEGDKI_00970	CDS	459				hypothetical protein
IJPEGDKI_00971	CDS	990				hypothetical protein
IJPEGDKI_00972	CDS	573				hypothetical protein
IJPEGDKI_00973	CDS	1344	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
IJPEGDKI_00974	CDS	492				IS200/IS605 family transposase ISDge18
IJPEGDKI_00975	CDS	432				hypothetical protein
IJPEGDKI_00976	CDS	384				hypothetical protein
IJPEGDKI_00977	CDS	294	rpsT		COG0268	30S ribosomal protein S20
IJPEGDKI_00978	CDS	765				hypothetical protein
IJPEGDKI_00979	CDS	873	thrB	2.7.1.39	COG0083	Homoserine kinase
IJPEGDKI_00980	CDS	1440	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
IJPEGDKI_00981	CDS	798	sir2	2.3.1.286	COG0846	NAD-dependent protein deacylase Sir2
IJPEGDKI_00982	CDS	1314	der_1		COG1160	GTPase Der
IJPEGDKI_00983	CDS	492				hypothetical protein
IJPEGDKI_00984	CDS	1314	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
IJPEGDKI_00985	CDS	861	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
IJPEGDKI_00986	CDS	909	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
IJPEGDKI_00987	CDS	597				hypothetical protein
IJPEGDKI_00988	CDS	1233	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
IJPEGDKI_00989	CDS	1032				IS701 family transposase ISMesi2
IJPEGDKI_00990	CDS	246				hypothetical protein
IJPEGDKI_00991	CDS	627	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IJPEGDKI_00992	CDS	1137	acuC_1			Acetoin utilization protein AcuC
IJPEGDKI_00993	CDS	276				hypothetical protein
IJPEGDKI_00994	CDS	774	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
IJPEGDKI_00995	CDS	813	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
IJPEGDKI_00996	CDS	1722	ade	3.5.4.2	COG1001	Adenine deaminase
IJPEGDKI_00997	CDS	786	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IJPEGDKI_00998	CDS	546				hypothetical protein
IJPEGDKI_00999	CDS	225	cspLA		COG1278	Cold shock-like protein CspLA
IJPEGDKI_01000	CDS	1080	dnaJ			Chaperone protein DnaJ
IJPEGDKI_01001	CDS	1866	ams	2.4.1.4	COG0366	Amylosucrase
IJPEGDKI_01002	CDS	165				hypothetical protein
IJPEGDKI_01003	CDS	264				hypothetical protein
IJPEGDKI_01004	CDS	621				hypothetical protein
IJPEGDKI_01005	CDS	603	paiB		COG2808	Protease synthase and sporulation protein PAI 2
IJPEGDKI_01006	CDS	1140	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
IJPEGDKI_01007	CDS	759				hypothetical protein
IJPEGDKI_01008	CDS	1278	rarA		COG2256	Replication-associated recombination protein A
IJPEGDKI_01009	CDS	780	paaX		COG3327	Transcriptional repressor PaaX
IJPEGDKI_01010	CDS	1371	yeeO		COG0534	putative FMN/FAD exporter YeeO
IJPEGDKI_01011	CDS	1959	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IJPEGDKI_01012	CDS	498	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
IJPEGDKI_01013	CDS	1152				hypothetical protein
IJPEGDKI_01014	CDS	981				hypothetical protein
IJPEGDKI_01015	CDS	1302	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
IJPEGDKI_01016	CDS	606	kynB	3.5.1.9	COG1878	Kynurenine formamidase
IJPEGDKI_01017	CDS	654				hypothetical protein
IJPEGDKI_01018	CDS	555				hypothetical protein
IJPEGDKI_01019	CDS	546				hypothetical protein
IJPEGDKI_01020	CDS	975	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IJPEGDKI_01021	CDS	888	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
IJPEGDKI_01022	CDS	900	yedA_1			putative inner membrane transporter YedA
IJPEGDKI_01023	CDS	138				hypothetical protein
IJPEGDKI_01024	CDS	963	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
IJPEGDKI_01025	CDS	858	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
IJPEGDKI_01026	CDS	1872	ulaR			HTH-type transcriptional regulator UlaR
IJPEGDKI_01027	CDS	2364	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
IJPEGDKI_01028	CDS	822	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
IJPEGDKI_01029	CDS	1650	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
IJPEGDKI_01030	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IJPEGDKI_01031	CDS	426	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
IJPEGDKI_01032	CDS	1221	csd_2	2.8.1.7		putative cysteine desulfurase
IJPEGDKI_01033	CDS	306	todB		COG2146	Toluene 1,2-dioxygenase system ferredoxin subunit
IJPEGDKI_01034	CDS	1308				hypothetical protein
IJPEGDKI_01035	CDS	1407				hypothetical protein
IJPEGDKI_01036	CDS	744	sufC		COG0396	Vegetative protein 296
IJPEGDKI_01037	CDS	2841				hypothetical protein
IJPEGDKI_01038	CDS	1290	icl	4.1.3.1	COG2224	Isocitrate lyase
IJPEGDKI_01039	CDS	684	rspR		COG1802	HTH-type transcriptional repressor RspR
IJPEGDKI_01040	CDS	324				hypothetical protein
IJPEGDKI_01041	CDS	1173	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
IJPEGDKI_01042	CDS	927	slcC	1.1.1.310	COG0111	(S)-sulfolactate dehydrogenase
IJPEGDKI_01043	CDS	996	comC	1.1.1.338	COG2055	(2R)-3-sulfolactate dehydrogenase (NADP(+))
IJPEGDKI_01044	CDS	1257			COG1653	putative ABC transporter-binding protein
IJPEGDKI_01045	CDS	906	dasB		COG1175	Diacetylchitobiose uptake system permease protein DasB
IJPEGDKI_01046	CDS	831	sugB_1		COG0395	Trehalose transport system permease protein SugB
IJPEGDKI_01047	CDS	1326				hypothetical protein
IJPEGDKI_01048	CDS	855	yihV	2.7.1.184		Sulfofructose kinase
IJPEGDKI_01049	CDS	990	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
IJPEGDKI_01050	CDS	633				hypothetical protein
IJPEGDKI_01051	CDS	438	rhaR_1			HTH-type transcriptional activator RhaR
IJPEGDKI_01052	CDS	417				hypothetical protein
IJPEGDKI_01053	CDS	459				hypothetical protein
IJPEGDKI_01054	CDS	609				IS701 family transposase ISTth8
IJPEGDKI_01055	CDS	786				hypothetical protein
IJPEGDKI_01056	CDS	1215	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IJPEGDKI_01057	CDS	489				hypothetical protein
IJPEGDKI_01058	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
IJPEGDKI_01059	CDS	399				hypothetical protein
IJPEGDKI_01060	CDS	276				hypothetical protein
IJPEGDKI_01061	CDS	639				hypothetical protein
IJPEGDKI_01062	CDS	2628	leuS	6.1.1.4		Leucine--tRNA ligase
IJPEGDKI_01063	CDS	771				hypothetical protein
IJPEGDKI_01064	CDS	555				hypothetical protein
IJPEGDKI_01065	CDS	546				hypothetical protein
IJPEGDKI_01066	CDS	684	copR_2			Transcriptional activator protein CopR
IJPEGDKI_01067	CDS	1230				hypothetical protein
IJPEGDKI_01068	CDS	1038	dus	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
IJPEGDKI_01069	CDS	429				hypothetical protein
IJPEGDKI_01070	CDS	1032	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
IJPEGDKI_01071	CDS	1017				hypothetical protein
IJPEGDKI_01072	CDS	894	era		COG1159	GTPase Era
IJPEGDKI_01073	CDS	627	bshB1_1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
IJPEGDKI_01074	CDS	885	glmU_1	2.7.7.23		Bifunctional protein GlmU
IJPEGDKI_01075	CDS	636				hypothetical protein
IJPEGDKI_01076	CDS	3432				hypothetical protein
IJPEGDKI_01077	CDS	228				hypothetical protein
IJPEGDKI_01078	CDS	402				hypothetical protein
IJPEGDKI_01079	CDS	1554				hypothetical protein
IJPEGDKI_01080	CDS	1473				hypothetical protein
IJPEGDKI_01081	CDS	636	vraR_2			Response regulator protein VraR
IJPEGDKI_01082	CDS	1476	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
IJPEGDKI_01083	CDS	2232	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
IJPEGDKI_01084	CDS	735	gph_1	3.1.3.18		Phosphoglycolate phosphatase
IJPEGDKI_01085	CDS	687	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
IJPEGDKI_01086	CDS	261	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
IJPEGDKI_01087	CDS	708	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
IJPEGDKI_01088	CDS	1311	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
IJPEGDKI_01089	CDS	594				hypothetical protein
IJPEGDKI_01090	CDS	1233	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
IJPEGDKI_01091	CDS	717	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
IJPEGDKI_01092	CDS	1347	macA		COG0845	Macrolide export protein MacA
IJPEGDKI_01093	CDS	1047				hypothetical protein
IJPEGDKI_01094	CDS	1332				hypothetical protein
IJPEGDKI_01095	CDS	459				hypothetical protein
IJPEGDKI_01096	CDS	669	baeR_2		COG0745	Transcriptional regulatory protein BaeR
IJPEGDKI_01097	CDS	1278	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
IJPEGDKI_01098	CDS	660	gph_2	3.1.3.18		Phosphoglycolate phosphatase
IJPEGDKI_01099	CDS	357				hypothetical protein
IJPEGDKI_01100	CDS	468				hypothetical protein
IJPEGDKI_01101	CDS	1110				hypothetical protein
IJPEGDKI_01102	CDS	207	csp		COG1278	Cold shock protein 1
IJPEGDKI_01103	CDS	1089				hypothetical protein
IJPEGDKI_01104	CDS	798	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
IJPEGDKI_01105	CDS	1491				hypothetical protein
IJPEGDKI_01106	CDS	693				hypothetical protein
IJPEGDKI_01107	CDS	648				hypothetical protein
IJPEGDKI_01108	CDS	504	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
IJPEGDKI_01109	CDS	591				hypothetical protein
IJPEGDKI_01110	CDS	111				hypothetical protein
IJPEGDKI_01111	CDS	321				hypothetical protein
IJPEGDKI_01112	CDS	561				hypothetical protein
IJPEGDKI_01113	CDS	1011				hypothetical protein
IJPEGDKI_01114	CDS	636				hypothetical protein
IJPEGDKI_01115	CDS	1122	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IJPEGDKI_01116	CDS	450				hypothetical protein
IJPEGDKI_01117	CDS	912	cysK	2.5.1.47		Cysteine synthase
IJPEGDKI_01118	CDS	471	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
IJPEGDKI_01119	CDS	1812				hypothetical protein
IJPEGDKI_01120	CDS	2316				hypothetical protein
IJPEGDKI_01121	CDS	234				hypothetical protein
IJPEGDKI_01122	CDS	1224				hypothetical protein
IJPEGDKI_01123	CDS	1422				hypothetical protein
IJPEGDKI_01124	CDS	579	lutC			Lactate utilization protein C
IJPEGDKI_01125	CDS	1392	lutB		COG1139	Lactate utilization protein B
IJPEGDKI_01126	CDS	750	lutA_1		COG0247	Lactate utilization protein A
IJPEGDKI_01127	CDS	888	ybbA		COG2819	putative protein YbbA
IJPEGDKI_01128	CDS	1329	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
IJPEGDKI_01129	CDS	555				hypothetical protein
IJPEGDKI_01130	CDS	546				hypothetical protein
IJPEGDKI_01131	CDS	675	czcR_1			Transcriptional activator protein CzcR
IJPEGDKI_01132	CDS	363				hypothetical protein
IJPEGDKI_01133	CDS	921	scrK	2.7.1.4	COG0524	Fructokinase
IJPEGDKI_01134	CDS	654	tal_1	2.2.1.2	COG0176	Transaldolase
IJPEGDKI_01135	CDS	1806				hypothetical protein
IJPEGDKI_01136	CDS	2214			COG2409	Heme uptake protein MmpL11
IJPEGDKI_01137	CDS	1014	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IJPEGDKI_01138	CDS	1512	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
IJPEGDKI_01139	CDS	861				hypothetical protein
IJPEGDKI_01140	CDS	1617				IS1634 family transposase ISDha15
IJPEGDKI_01141	CDS	222				hypothetical protein
IJPEGDKI_01142	CDS	441	arsC_1	1.20.4.4	COG0394	Arsenate reductase
IJPEGDKI_01143	CDS	462	arsC_2	1.20.4.4	COG0394	Arsenate reductase
IJPEGDKI_01144	CDS	231				hypothetical protein
IJPEGDKI_01145	CDS	495				hypothetical protein
IJPEGDKI_01146	CDS	1815	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
IJPEGDKI_01147	CDS	1125				IS200/IS605 family transposase ISSoc8
IJPEGDKI_01148	CDS	2175				hypothetical protein
IJPEGDKI_01149	CDS	564	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
IJPEGDKI_01150	CDS	813	btuF_1		COG0614	Vitamin B12-binding protein
IJPEGDKI_01151	CDS	306				hypothetical protein
IJPEGDKI_01152	CDS	1827	tolB_1			Tol-Pal system protein TolB
IJPEGDKI_01153	CDS	747	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
IJPEGDKI_01154	CDS	594				hypothetical protein
IJPEGDKI_01155	CDS	591	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
IJPEGDKI_01156	CDS	624	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
IJPEGDKI_01157	CDS	570				hypothetical protein
IJPEGDKI_01158	CDS	567				hypothetical protein
IJPEGDKI_01159	CDS	828				hypothetical protein
IJPEGDKI_01160	CDS	594				hypothetical protein
IJPEGDKI_01161	CDS	867				hypothetical protein
IJPEGDKI_01162	CDS	789	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
IJPEGDKI_01163	CDS	1599	polX_1		COG1387	DNA polymerase/3'-5' exonuclease PolX
IJPEGDKI_01164	CDS	1395	lpd_1	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
IJPEGDKI_01165	CDS	378				hypothetical protein
IJPEGDKI_01166	CDS	1431	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IJPEGDKI_01167	CDS	975		1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
IJPEGDKI_01168	CDS	1107		1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
IJPEGDKI_01169	CDS	438	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
IJPEGDKI_01170	CDS	825	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
IJPEGDKI_01171	CDS	1188	nanT			Sialic acid transporter NanT
IJPEGDKI_01172	CDS	285				hypothetical protein
IJPEGDKI_01173	CDS	642				hypothetical protein
IJPEGDKI_01174	CDS	402				hypothetical protein
IJPEGDKI_01175	CDS	192				hypothetical protein
IJPEGDKI_01176	CDS	1617				IS1634 family transposase ISDha15
IJPEGDKI_01177	CDS	282				hypothetical protein
IJPEGDKI_01178	CDS	180				hypothetical protein
IJPEGDKI_01179	CDS	408				hypothetical protein
IJPEGDKI_01180	CDS	1374	merA	1.16.1.1		Mercuric reductase
