locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAOMGKEE_00738	CDS	423				hypothetical protein
JAOMGKEE_00739	CDS	225				hypothetical protein
JAOMGKEE_00740	CDS	837	sugB		COG0395	Trehalose transport system permease protein SugB
JAOMGKEE_00741	CDS	1035	sugA		COG1175	Trehalose transport system permease protein SugA
JAOMGKEE_00742	CDS	456				hypothetical protein
JAOMGKEE_00743	CDS	1275	lpqY		COG1653	Trehalose-binding lipoprotein LpqY
JAOMGKEE_00744	CDS	999	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
JAOMGKEE_00745	CDS	333				hypothetical protein
JAOMGKEE_00746	CDS	270				hypothetical protein
JAOMGKEE_00747	CDS	4803	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
JAOMGKEE_00748	CDS	3702				hypothetical protein
JAOMGKEE_00749	CDS	654				hypothetical protein
JAOMGKEE_00750	CDS	2436				hypothetical protein
JAOMGKEE_00751	CDS	2301	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
JAOMGKEE_00752	CDS	6303	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
JAOMGKEE_00753	CDS	4599				hypothetical protein
JAOMGKEE_00754	CDS	2889	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
JAOMGKEE_00755	CDS	1557	lcpA		COG1316	Cell wall biosynthesis protein LcpA
JAOMGKEE_00756	CDS	900	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
JAOMGKEE_00757	CDS	1089	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JAOMGKEE_00758	CDS	315	whiB			Transcriptional regulator WhiB
JAOMGKEE_00759	CDS	459				hypothetical protein
JAOMGKEE_00760	CDS	393				hypothetical protein
JAOMGKEE_00761	CDS	1377	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JAOMGKEE_00762	CDS	1008				hypothetical protein
JAOMGKEE_00763	CDS	1185	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
JAOMGKEE_00764	CDS	786				hypothetical protein
JAOMGKEE_00765	CDS	354				hypothetical protein
JAOMGKEE_00766	CDS	1437	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
JAOMGKEE_00767	CDS	612	tmk	2.7.4.9	COG0125	Thymidylate kinase
JAOMGKEE_00768	CDS	681	mtrA		COG0745	DNA-binding response regulator MtrA
JAOMGKEE_00769	CDS	1500	mtrB	2.7.13.3		Sensor histidine kinase MtrB
JAOMGKEE_00770	CDS	1707	lpqB			Lipoprotein LpqB
JAOMGKEE_00771	CDS	591				hypothetical protein
JAOMGKEE_00772	CDS	666	hpf		COG1544	Ribosome hibernation promotion factor
JAOMGKEE_00773	CDS	2538	secA1		COG0653	Protein translocase subunit SecA 1
JAOMGKEE_00774	CDS	384				hypothetical protein
JAOMGKEE_00775	CDS	411				hypothetical protein
JAOMGKEE_00776	CDS	507				hypothetical protein
JAOMGKEE_00777	CDS	990	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
JAOMGKEE_00778	CDS	1293	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JAOMGKEE_00779	CDS	642	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
JAOMGKEE_00780	CDS	1113				hypothetical protein
JAOMGKEE_00781	CDS	621	sigH		COG1595	ECF RNA polymerase sigma factor SigH
JAOMGKEE_00782	CDS	270				hypothetical protein
JAOMGKEE_00783	CDS	261	whiB1			Transcriptional regulator WhiB1
JAOMGKEE_00784	CDS	423				hypothetical protein
JAOMGKEE_00785	CDS	1203				hypothetical protein
JAOMGKEE_00786	CDS	1227	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
JAOMGKEE_00787	CDS	228				hypothetical protein
JAOMGKEE_00788	CDS	849				hypothetical protein
JAOMGKEE_00789	CDS	762				hypothetical protein
JAOMGKEE_00790	CDS	3051	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
JAOMGKEE_00791	CDS	3213	rep_3	3.6.4.12		ATP-dependent DNA helicase Rep
JAOMGKEE_00792	CDS	1062	kefC			Glutathione-regulated potassium-efflux system protein KefC
JAOMGKEE_00793	CDS	717	nudC	3.6.1.22		NADH pyrophosphatase
JAOMGKEE_00794	CDS	2037	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
JAOMGKEE_00795	CDS	801				hypothetical protein
JAOMGKEE_00796	CDS	489				hypothetical protein
JAOMGKEE_00797	CDS	1428				hypothetical protein
JAOMGKEE_00798	CDS	1053	ylbL		COG3480	putative protein YlbL
JAOMGKEE_00799	CDS	678				hypothetical protein
JAOMGKEE_00800	CDS	525				hypothetical protein
JAOMGKEE_00801	CDS	2958				hypothetical protein
JAOMGKEE_00802	CDS	1362				hypothetical protein
JAOMGKEE_00803	CDS	900	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
JAOMGKEE_00804	CDS	603	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
JAOMGKEE_00805	tRNA	75				tRNA-Met(cat)
JAOMGKEE_00806	CDS	366				hypothetical protein
JAOMGKEE_00807	CDS	1065				hypothetical protein
JAOMGKEE_00808	CDS	402				hypothetical protein
JAOMGKEE_00809	CDS	456				hypothetical protein
JAOMGKEE_00810	CDS	162				hypothetical protein
JAOMGKEE_00811	CDS	1584				hypothetical protein
JAOMGKEE_00812	CDS	432				hypothetical protein
JAOMGKEE_00813	CDS	510				hypothetical protein
JAOMGKEE_00814	CDS	312				hypothetical protein
JAOMGKEE_00815	CDS	783	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
JAOMGKEE_00816	CDS	867	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
JAOMGKEE_00817	CDS	1107	prfB		COG1186	Peptide chain release factor 2
JAOMGKEE_00818	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
JAOMGKEE_00819	CDS	903	ftsX		COG2177	Cell division protein FtsX
JAOMGKEE_00820	CDS	495	smpB		COG0691	SsrA-binding protein
JAOMGKEE_00821	CDS	354				hypothetical protein
JAOMGKEE_00822	tmRNA	376	ssrA			transfer-messenger RNA, SsrA
JAOMGKEE_00823	CDS	303			COG3039	IS5 family transposase ISCef8
JAOMGKEE_00824	tRNA	75				tRNA-Met(cat)
JAOMGKEE_00825	CDS	828	viuB		COG2375	Vibriobactin utilization protein ViuB
JAOMGKEE_00826	CDS	921				hypothetical protein
JAOMGKEE_00827	CDS	591				hypothetical protein
JAOMGKEE_00828	CDS	1014	yclQ		COG4607	Petrobactin-binding protein YclQ
JAOMGKEE_00829	CDS	1002	fatD		COG4606	Petrobactin import system permease protein FatD
JAOMGKEE_00830	CDS	1116	fatC		COG4605	Petrobactin import system permease protein FatC
JAOMGKEE_00831	CDS	756	fatE	7.2.2.-	COG4604	Petrobactin import ATP-binding protein FatE
JAOMGKEE_00832	CDS	111				hypothetical protein
JAOMGKEE_00833	rRNA	1522				16S ribosomal RNA
JAOMGKEE_00834	rRNA	3064				23S ribosomal RNA
JAOMGKEE_00835	rRNA	111				5S ribosomal RNA
JAOMGKEE_00836	CDS	1164	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
JAOMGKEE_00837	CDS	642				hypothetical protein
JAOMGKEE_00838	CDS	1674				hypothetical protein
JAOMGKEE_00839	CDS	2202				hypothetical protein
JAOMGKEE_00840	CDS	222				hypothetical protein
JAOMGKEE_00841	CDS	582				hypothetical protein
JAOMGKEE_00842	CDS	384				hypothetical protein
JAOMGKEE_00843	CDS	528				hypothetical protein
JAOMGKEE_00844	CDS	828				hypothetical protein
JAOMGKEE_00845	CDS	702				hypothetical protein
JAOMGKEE_00846	CDS	1461	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
JAOMGKEE_00847	CDS	831	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JAOMGKEE_00848	CDS	873				hypothetical protein
JAOMGKEE_00849	CDS	936				putative protein
JAOMGKEE_00850	CDS	1131	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JAOMGKEE_00851	CDS	1314	gltA2	2.3.3.16	COG0372	Citrate synthase 1
JAOMGKEE_00852	CDS	357	fkbP	5.2.1.8		FK506-binding protein
JAOMGKEE_00853	CDS	1455	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JAOMGKEE_00854	CDS	342				hypothetical protein
JAOMGKEE_00855	CDS	1656	mctC		COG4147	Monocarboxylic acid transporter
JAOMGKEE_00856	CDS	777				hypothetical protein
JAOMGKEE_00857	CDS	843		3.2.1.17		Putative peptidoglycan hydrolase
JAOMGKEE_00858	CDS	8910				hypothetical protein
JAOMGKEE_00859	CDS	492				hypothetical protein
JAOMGKEE_00860	CDS	156				hypothetical protein
JAOMGKEE_00861	CDS	1050	metXA_2	2.3.1.31	COG2021	Homoserine O-acetyltransferase
JAOMGKEE_00862	CDS	429				hypothetical protein
JAOMGKEE_00863	tRNA	74				tRNA-Arg(cct)
JAOMGKEE_00864	CDS	270				hypothetical protein
JAOMGKEE_00865	CDS	240	mrx1	1.20.4.3	COG0695	Mycoredoxin 1
JAOMGKEE_00866	CDS	459	folA	1.5.1.3	COG0262	Dihydrofolate reductase
JAOMGKEE_00867	CDS	801	thyA	2.1.1.45	COG0207	Thymidylate synthase
JAOMGKEE_00868	CDS	759	cysQ_2	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
JAOMGKEE_00869	CDS	4563	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
JAOMGKEE_00870	CDS	771	nei1_1	3.2.2.-	COG0266	Endonuclease 8 1
JAOMGKEE_00871	CDS	411	yccF		COG3304	Inner membrane protein YccF
JAOMGKEE_00872	CDS	603				hypothetical protein
JAOMGKEE_00873	CDS	159				hypothetical protein
JAOMGKEE_00874	CDS	1176	yycB_1		COG2807	putative transporter YycB
JAOMGKEE_00875	CDS	1623	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JAOMGKEE_00876	CDS	1179				hypothetical protein
JAOMGKEE_00877	CDS	306				hypothetical protein
JAOMGKEE_00878	CDS	2292	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
JAOMGKEE_00879	CDS	2226				hypothetical protein
JAOMGKEE_00880	CDS	669	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JAOMGKEE_00881	CDS	510				hypothetical protein
JAOMGKEE_00882	CDS	714				hypothetical protein
JAOMGKEE_00883	CDS	1428				putative protein
JAOMGKEE_00884	CDS	633	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
JAOMGKEE_00885	CDS	1563	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JAOMGKEE_00886	CDS	822	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
JAOMGKEE_00887	CDS	669	slmA			Nucleoid occlusion factor SlmA
JAOMGKEE_00888	CDS	903				hypothetical protein
JAOMGKEE_00889	CDS	252	rpsR1		COG0238	30S ribosomal protein S18 1
JAOMGKEE_00890	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JAOMGKEE_00891	CDS	165	rpmG2		COG0267	50S ribosomal protein L33 2
JAOMGKEE_00892	CDS	237	rpmB		COG0227	50S ribosomal protein L28
JAOMGKEE_00893	CDS	1614	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
JAOMGKEE_00894	CDS	315			COG0640	putative HTH-type transcriptional regulator
JAOMGKEE_00895	CDS	267	rpmE2		COG0254	50S ribosomal protein L31 type B
JAOMGKEE_00896	CDS	174	rpmF			50S ribosomal protein L32
JAOMGKEE_00897	CDS	699	mprA		COG0745	Response regulator MprA
JAOMGKEE_00898	CDS	1440	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
JAOMGKEE_00899	CDS	1326				hypothetical protein
JAOMGKEE_00900	CDS	588				hypothetical protein
JAOMGKEE_00901	CDS	408	mscL		COG1970	Large-conductance mechanosensitive channel
JAOMGKEE_00902	CDS	555				hypothetical protein
JAOMGKEE_00903	CDS	573		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
JAOMGKEE_00904	CDS	948	gtaB_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JAOMGKEE_00905	CDS	1260	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
JAOMGKEE_00906	CDS	663	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
JAOMGKEE_00907	CDS	1014				hypothetical protein
JAOMGKEE_00908	CDS	1203	yycB_2		COG2807	putative transporter YycB
JAOMGKEE_00909	CDS	408				hypothetical protein
JAOMGKEE_00910	CDS	687				hypothetical protein
JAOMGKEE_00911	CDS	1161	glgE_1	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
JAOMGKEE_00912	CDS	1563	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
JAOMGKEE_00913	CDS	849	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JAOMGKEE_00914	CDS	360	betP_1		COG1292	Glycine betaine transporter BetP
JAOMGKEE_00915	CDS	1473	betP_2		COG1292	Glycine betaine transporter BetP
JAOMGKEE_00916	CDS	1833	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JAOMGKEE_00917	CDS	2052	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
JAOMGKEE_00918	CDS	636	kynB	3.5.1.9		Kynurenine formamidase
JAOMGKEE_00919	CDS	1161				hypothetical protein
JAOMGKEE_00920	CDS	510				hypothetical protein
JAOMGKEE_00921	CDS	402				hypothetical protein
JAOMGKEE_00922	CDS	480				hypothetical protein
JAOMGKEE_00923	CDS	384				hypothetical protein
JAOMGKEE_00924	CDS	147				hypothetical protein
JAOMGKEE_00925	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JAOMGKEE_00926	CDS	1158				hypothetical protein
JAOMGKEE_00927	CDS	402				hypothetical protein
JAOMGKEE_00928	CDS	480				hypothetical protein
JAOMGKEE_00929	CDS	360	cmtR		COG0640	HTH-type transcriptional regulator CmtR
JAOMGKEE_00930	CDS	597				hypothetical protein
JAOMGKEE_00931	CDS	834	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
JAOMGKEE_00932	CDS	1125	rpf2	3.-.-.-	COG3583	Resuscitation-promoting factor Rpf2
JAOMGKEE_00933	CDS	882	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JAOMGKEE_00934	CDS	936	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JAOMGKEE_00935	CDS	1836	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JAOMGKEE_00936	CDS	795	pdxK_1	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
JAOMGKEE_00937	CDS	483	resA_2			Thiol-disulfide oxidoreductase ResA
JAOMGKEE_00938	CDS	390				hypothetical protein
JAOMGKEE_00939	CDS	324				hypothetical protein
JAOMGKEE_00940	CDS	963	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
JAOMGKEE_00941	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JAOMGKEE_00942	CDS	1020	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
JAOMGKEE_00943	CDS	723				hypothetical protein
JAOMGKEE_00944	CDS	1215				hypothetical protein
JAOMGKEE_00945	CDS	1452				hypothetical protein
JAOMGKEE_00946	CDS	582				hypothetical protein
JAOMGKEE_00947	CDS	2376	ydfJ_2		COG2409	Membrane protein YdfJ
JAOMGKEE_00948	CDS	501	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
JAOMGKEE_00949	CDS	633				hypothetical protein
JAOMGKEE_00950	CDS	384				hypothetical protein
JAOMGKEE_00951	CDS	1554				hypothetical protein
JAOMGKEE_00952	CDS	1785	prfC			Peptide chain release factor 3
JAOMGKEE_00953	CDS	1272	amiC			Aliphatic amidase expression-regulating protein
JAOMGKEE_00954	CDS	885	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JAOMGKEE_00955	CDS	1080				hypothetical protein
JAOMGKEE_00956	CDS	729	fbpC_1	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
JAOMGKEE_00957	CDS	702	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JAOMGKEE_00958	CDS	606	pth_1	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JAOMGKEE_00959	CDS	1026	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
JAOMGKEE_00960	CDS	1443	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
JAOMGKEE_00961	CDS	543	pth_2	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JAOMGKEE_00962	CDS	603	rplY		COG1825	50S ribosomal protein L25
JAOMGKEE_00963	CDS	432				hypothetical protein
JAOMGKEE_00964	CDS	627				hypothetical protein
JAOMGKEE_00965	CDS	978	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JAOMGKEE_00966	CDS	1398	glmU		COG1207	Bifunctional protein GlmU
JAOMGKEE_00967	CDS	1230				hypothetical protein
JAOMGKEE_00968	CDS	1542	mco	1.-.-.-		Multicopper oxidase mco
JAOMGKEE_00969	CDS	927	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JAOMGKEE_00970	CDS	834				hypothetical protein
JAOMGKEE_00971	CDS	1260				hypothetical protein
JAOMGKEE_00972	CDS	612	desR		COG2197	Transcriptional regulatory protein DesR
JAOMGKEE_00973	CDS	135				hypothetical protein
JAOMGKEE_00974	CDS	1158				hypothetical protein
JAOMGKEE_00975	CDS	276				hypothetical protein
JAOMGKEE_00976	CDS	1401				hypothetical protein
JAOMGKEE_00977	CDS	1737		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JAOMGKEE_00978	CDS	1974	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JAOMGKEE_00979	CDS	252				hypothetical protein
JAOMGKEE_00980	CDS	474				hypothetical protein
JAOMGKEE_00981	CDS	711				IS6 family transposase IS1628
JAOMGKEE_00982	CDS	459				hypothetical protein
JAOMGKEE_00983	CDS	600				hypothetical protein
JAOMGKEE_00984	tRNA	73				tRNA-Gln(ttg)
JAOMGKEE_00985	CDS	654				hypothetical protein
JAOMGKEE_00986	CDS	3654	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
JAOMGKEE_00987	CDS	1971		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
JAOMGKEE_00988	CDS	1734			COG1132	putative ABC transporter ATP-binding protein
JAOMGKEE_00989	CDS	2499				hypothetical protein
JAOMGKEE_00990	CDS	1281				hypothetical protein
JAOMGKEE_00991	CDS	1506	arcD		COG0531	Arginine/ornithine antiporter
JAOMGKEE_00992	CDS	213				hypothetical protein
JAOMGKEE_00993	CDS	588	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JAOMGKEE_00994	CDS	372				hypothetical protein
JAOMGKEE_00995	CDS	381				hypothetical protein
JAOMGKEE_00996	CDS	765				hypothetical protein
JAOMGKEE_00997	CDS	1278	eno	4.2.1.11	COG0148	Enolase
JAOMGKEE_00998	CDS	543				hypothetical protein
JAOMGKEE_00999	CDS	555				hypothetical protein
JAOMGKEE_01000	CDS	966	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
JAOMGKEE_01001	tRNA	77				tRNA-Leu(taa)
JAOMGKEE_01002	CDS	933	psdht	4.2.1.-		Phenylserine dehydratase
JAOMGKEE_01003	CDS	198				hypothetical protein
JAOMGKEE_01004	CDS	333				hypothetical protein
JAOMGKEE_01005	CDS	192				hypothetical protein
JAOMGKEE_01006	CDS	996	ripA		COG2207	HTH-type transcriptional regulator RipA
JAOMGKEE_01007	CDS	819				hypothetical protein
JAOMGKEE_01008	CDS	453				hypothetical protein
JAOMGKEE_01009	CDS	525	greA		COG0782	Transcription elongation factor GreA
JAOMGKEE_01010	CDS	486				hypothetical protein
JAOMGKEE_01011	CDS	876	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
JAOMGKEE_01012	CDS	321				hypothetical protein
JAOMGKEE_01013	CDS	1101	aroG_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
JAOMGKEE_01014	CDS	771	uppS_1	2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
JAOMGKEE_01015	CDS	522				hypothetical protein
JAOMGKEE_01016	CDS	972	coaA	2.7.1.33	COG1072	Pantothenate kinase
JAOMGKEE_01017	CDS	1305	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
JAOMGKEE_01018	CDS	1863	menF_1	5.4.4.2		Isochorismate synthase MenF
JAOMGKEE_01019	CDS	726				hypothetical protein
JAOMGKEE_01020	CDS	396				hypothetical protein
JAOMGKEE_01021	CDS	675				hypothetical protein
JAOMGKEE_01022	CDS	540	bar	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
JAOMGKEE_01023	CDS	882	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
JAOMGKEE_01024	CDS	654	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
JAOMGKEE_01025	CDS	759	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
JAOMGKEE_01026	CDS	1311				hypothetical protein
JAOMGKEE_01027	CDS	654				hypothetical protein
JAOMGKEE_01028	CDS	1245				hypothetical protein
JAOMGKEE_01029	CDS	1410	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
JAOMGKEE_01030	CDS	492		1.5.1.37		Flavin reductase
JAOMGKEE_01031	CDS	264				hypothetical protein
JAOMGKEE_01032	CDS	450				hypothetical protein
JAOMGKEE_01033	CDS	567				hypothetical protein
JAOMGKEE_01034	CDS	1464	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
JAOMGKEE_01035	CDS	1083	sfnC	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
JAOMGKEE_01036	CDS	1200	soxC			Dibenzothiophene desulfurization enzyme C
JAOMGKEE_01037	CDS	1179	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
JAOMGKEE_01038	CDS	1008	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
JAOMGKEE_01039	CDS	531				hypothetical protein
JAOMGKEE_01040	CDS	1905				hypothetical protein
JAOMGKEE_01041	CDS	228				hypothetical protein
JAOMGKEE_01042	CDS	246	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
JAOMGKEE_01043	CDS	1254	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
JAOMGKEE_01044	CDS	978	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
JAOMGKEE_01045	CDS	699				hypothetical protein
JAOMGKEE_01046	CDS	147				hypothetical protein
JAOMGKEE_01047	CDS	1473				hypothetical protein
JAOMGKEE_01048	CDS	183				hypothetical protein
JAOMGKEE_01049	CDS	1692				hypothetical protein
JAOMGKEE_01050	CDS	1236				hypothetical protein
JAOMGKEE_01051	CDS	108				hypothetical protein
JAOMGKEE_01052	CDS	1086	ychF		COG0012	Ribosome-binding ATPase YchF
JAOMGKEE_01053	CDS	282	higB-1		COG3549	Toxin HigB-1
JAOMGKEE_01054	CDS	300				hypothetical protein
JAOMGKEE_01055	CDS	825	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
JAOMGKEE_01056	CDS	504		2.3.1.-	COG1670	Acetyltransferase
JAOMGKEE_01057	CDS	558				hypothetical protein
JAOMGKEE_01058	CDS	303				hypothetical protein
JAOMGKEE_01059	CDS	1209				IS110 family transposase ISSer1
JAOMGKEE_01060	CDS	147				hypothetical protein
JAOMGKEE_01061	CDS	3045				hypothetical protein
JAOMGKEE_01062	CDS	1470				hypothetical protein
JAOMGKEE_01063	CDS	222				hypothetical protein
JAOMGKEE_01064	CDS	336				hypothetical protein
JAOMGKEE_01065	CDS	294				ISL3 family transposase IS1207
JAOMGKEE_01066	CDS	147				hypothetical protein
JAOMGKEE_01067	CDS	240				hypothetical protein
JAOMGKEE_01068	CDS	369				hypothetical protein
JAOMGKEE_01069	CDS	501				hypothetical protein
JAOMGKEE_01070	CDS	801	yvgN	1.1.1.-	COG0656	Glyoxal reductase
JAOMGKEE_01071	CDS	324				hypothetical protein
JAOMGKEE_01072	CDS	153				hypothetical protein
JAOMGKEE_01073	CDS	657	yhfK_1	4.-.-.-	COG0702	putative sugar epimerase YhfK
JAOMGKEE_01074	CDS	1740			COG0659	putative sulfate transporter
JAOMGKEE_01075	CDS	600				hypothetical protein
JAOMGKEE_01076	CDS	501				hypothetical protein
JAOMGKEE_01077	CDS	336				hypothetical protein
JAOMGKEE_01078	CDS	210				hypothetical protein
JAOMGKEE_01079	CDS	1959			COG4867	putative protein
JAOMGKEE_01080	CDS	1374				hypothetical protein
JAOMGKEE_01081	CDS	702	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
JAOMGKEE_01082	CDS	708				hypothetical protein
JAOMGKEE_01083	CDS	765	bcpA	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
JAOMGKEE_01084	CDS	1644	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
JAOMGKEE_01085	CDS	399			COG1765	putative protein
JAOMGKEE_01086	CDS	345				hypothetical protein
JAOMGKEE_01087	CDS	477				hypothetical protein
JAOMGKEE_01088	CDS	1221	yfcJ_1			putative MFS-type transporter YfcJ
JAOMGKEE_01089	CDS	1311				ISL3 family transposase IS1207
JAOMGKEE_01090	CDS	1077	iscS_1	2.8.1.7		Cysteine desulfurase IscS
JAOMGKEE_01091	CDS	840	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
JAOMGKEE_01092	CDS	1287	nadA	2.5.1.72		Quinolinate synthase A
JAOMGKEE_01093	CDS	645				hypothetical protein
JAOMGKEE_01094	CDS	924				hypothetical protein
JAOMGKEE_01095	CDS	630				hypothetical protein
JAOMGKEE_01096	CDS	345				hypothetical protein
JAOMGKEE_01097	CDS	1059	lipM	2.3.1.181		Octanoyltransferase LipM
JAOMGKEE_01098	CDS	414				hypothetical protein
JAOMGKEE_01099	CDS	1296	genK_1		COG0477	Gentisate transporter
JAOMGKEE_01100	CDS	1188	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
JAOMGKEE_01101	CDS	606	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
JAOMGKEE_01102	CDS	1341	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
JAOMGKEE_01103	CDS	756	ykoC			Putative HMP/thiamine permease protein YkoC
JAOMGKEE_01104	CDS	534				hypothetical protein
JAOMGKEE_01105	CDS	1053	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
JAOMGKEE_01106	CDS	705				hypothetical protein
JAOMGKEE_01107	CDS	726				hypothetical protein
JAOMGKEE_01108	CDS	2343	uvrA_1			UvrABC system protein A
JAOMGKEE_01109	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
